| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 2970 |                                 NCGC00347951-03                                 | SARS-CoV2 3CL Protease |    1168.98    |
| 2971 |                                 NCGC00024970-03                                 | SARS-CoV2 3CL Protease |    1170.40    |
| 2972 |                                 NCGC00263603-10                                 | SARS-CoV2 3CL Protease |    1171.22    |
| 2973 |                                 NCGC00378735-01                                 | SARS-CoV2 3CL Protease |    1171.60    |
| 2974 |                                 NCGC00386568-01                                 | SARS-CoV2 3CL Protease |    1171.68    |
| 2975 |                                 NCGC00387235-01                                 | SARS-CoV2 3CL Protease |    1171.94    |
| 2976 |                                 NCGC00384191-01                                 | SARS-CoV2 3CL Protease |    1172.62    |
| 2977 |                                 NCGC00381709-04                                 | SARS-CoV2 3CL Protease |    1172.70    |
| 2978 |                                 NCGC00385277-01                                 | SARS-CoV2 3CL Protease |    1173.34    |
| 2979 |                                 NCGC00385977-01                                 | SARS-CoV2 3CL Protease |    1173.63    |
| 2980 |                                 NCGC00346600-02                                 | SARS-CoV2 3CL Protease |    1174.15    |
| 2981 |                                 NCGC00370900-01                                 | SARS-CoV2 3CL Protease |    1174.83    |
| 2982 |                                 NCGC00370895-01                                 | SARS-CoV2 3CL Protease |    1176.17    |
| 2983 |                                 NCGC00018294-13                                 | SARS-CoV2 3CL Protease |    1176.24    |
| 2984 |                         NCGC00179642-03&NCGC00179642-05                         | SARS-CoV2 3CL Protease |    1176.24    |
| 2985 |                                 NCGC00378578-01                                 | SARS-CoV2 3CL Protease |    1177.05    |
| 2986 |                                 NCGC00263187-07                                 | SARS-CoV2 3CL Protease |    1178.55    |
| 2987 |                                 NCGC00510682-01                                 | SARS-CoV2 3CL Protease |    1178.75    |
| 2988 |                                 NCGC00169363-02                                 | SARS-CoV2 3CL Protease |    1179.01    |
| 2989 |                                 NCGC00018199-09                                 | SARS-CoV2 3CL Protease |    1179.64    |
| 2990 |                         NCGC00345858-02&NCGC00345858-03                         | SARS-CoV2 3CL Protease |    1180.41    |
| 2991 |                                 NCGC00386665-06                                 | SARS-CoV2 3CL Protease |    1180.97    |
| 2992 |                                 NCGC00384979-01                                 | SARS-CoV2 3CL Protease |    1181.07    |
| 2993 |                                 NCGC00384492-01                                 | SARS-CoV2 3CL Protease |    1181.52    |
| 2994 |                                 NCGC00182548-02                                 | SARS-CoV2 3CL Protease |    1183.73    |
| 2995 |                                 NCGC00386913-02                                 | SARS-CoV2 3CL Protease |    1184.62    |
| 2996 |                                 NCGC00013037-01                                 | SARS-CoV2 3CL Protease |    1184.91    |
| 2997 |                                 NCGC00378579-06                                 | SARS-CoV2 3CL Protease |    1185.07    |
| 2998 |                                 NCGC00021623-05                                 | SARS-CoV2 3CL Protease |    1185.18    |
| 2999 |                                 NCGC00476210-01                                 | SARS-CoV2 3CL Protease |    1185.45    |
| 3000 |                                 NCGC00408808-01                                 | SARS-CoV2 3CL Protease |    1186.48    |
| 3001 |                                 NCGC00016241-10                                 | SARS-CoV2 3CL Protease |    1186.69    |
| 3002 |                                 NCGC00385967-01                                 | SARS-CoV2 3CL Protease |    1187.47    |
| 3003 |                                 NCGC00163460-03                                 | SARS-CoV2 3CL Protease |    1188.63    |
| 3004 |                                 NCGC00384740-01                                 | SARS-CoV2 3CL Protease |    1189.48    |
| 3005 |                                 NCGC00263188-03                                 | SARS-CoV2 3CL Protease |    1189.80    |
| 3006 |                                 NCGC00250385-11                                 | SARS-CoV2 3CL Protease |    1190.24    |
| 3007 |                                 NCGC00379156-01                                 | SARS-CoV2 3CL Protease |    1190.65    |
| 3008 |                                 NCGC00241410-02                                 | SARS-CoV2 3CL Protease |    1191.29    |
| 3009 |                         NCGC00015671-04&NCGC00263878-01                         | SARS-CoV2 3CL Protease |    1191.37    |
| 3010 |                                 NCGC00386602-01                                 | SARS-CoV2 3CL Protease |    1192.93    |
| 3011 |                         NCGC00015822-10&NCGC00015822-15                         | SARS-CoV2 3CL Protease |    1194.17    |
| 3012 |                                 NCGC00094565-03                                 | SARS-CoV2 3CL Protease |    1195.26    |
| 3013 |                                 NCGC00381565-04                                 | SARS-CoV2 3CL Protease |    1195.39    |
| 3014 |                                 NCGC00024978-05                                 | SARS-CoV2 3CL Protease |    1195.80    |
| 3015 |                                 NCGC00263126-04                                 | SARS-CoV2 3CL Protease |    1195.85    |
| 3016 |                                 NCGC00015514-10                                 | SARS-CoV2 3CL Protease |    1197.49    |
| 3017 |                                 NCGC00385874-01                                 | SARS-CoV2 3CL Protease |    1197.53    |
| 3018 |                                 NCGC00263017-01                                 | SARS-CoV2 3CL Protease |    1197.83    |
| 3019 |                                 NCGC00247556-02                                 | SARS-CoV2 3CL Protease |    1197.95    |
| 3020 |                                 NCGC00386705-01                                 | SARS-CoV2 3CL Protease |    1198.20    |
| 3021 |                                 NCGC00183870-01                                 | SARS-CoV2 3CL Protease |    1198.22    |
| 3022 |                                 NCGC00181132-01                                 | SARS-CoV2 3CL Protease |    1198.42    |
| 3023 |                                 NCGC00015758-04                                 | SARS-CoV2 3CL Protease |    1198.60    |
| 3024 |                                 NCGC00023909-06                                 | SARS-CoV2 3CL Protease |    1198.75    |
| 3025 |                                 NCGC00390782-01                                 | SARS-CoV2 3CL Protease |    1199.13    |
| 3026 |                                 NCGC00263961-02                                 | SARS-CoV2 3CL Protease |    1199.84    |
| 3027 |                                 NCGC00389668-02                                 | SARS-CoV2 3CL Protease |    1199.85    |
| 3028 |                                 NCGC00379066-01                                 | SARS-CoV2 3CL Protease |    1200.79    |
| 3029 |                                 NCGC00475727-01                                 | SARS-CoV2 3CL Protease |    1201.49    |
| 3030 |                                 NCGC00168887-02                                 | SARS-CoV2 3CL Protease |    1202.44    |
| 3031 |                                 NCGC00346706-07                                 | SARS-CoV2 3CL Protease |    1202.66    |
| 3032 |                                 NCGC00599627-01                                 | SARS-CoV2 3CL Protease |    1202.89    |
| 3033 |                                 NCGC00165733-10                                 | SARS-CoV2 3CL Protease |    1203.16    |
| 3034 |                                 NCGC00385647-01                                 | SARS-CoV2 3CL Protease |    1203.43    |
| 3035 |                                 NCGC00531794-01                                 | SARS-CoV2 3CL Protease |    1204.30    |
| 3036 |                                 NCGC00247878-08                                 | SARS-CoV2 3CL Protease |    1204.44    |
| 3037 |                                 NCGC00379011-01                                 | SARS-CoV2 3CL Protease |    1205.10    |
| 3038 |                                 NCGC00346877-07                                 | SARS-CoV2 3CL Protease |    1205.15    |
| 3039 |                                 NCGC00344041-02                                 | SARS-CoV2 3CL Protease |    1205.27    |
| 3040 |                                 NCGC00390544-02                                 | SARS-CoV2 3CL Protease |    1205.61    |
| 3041 |                                 NCGC00370914-01                                 | SARS-CoV2 3CL Protease |    1205.63    |
| 3042 |                                 NCGC00185990-04                                 | SARS-CoV2 3CL Protease |    1205.70    |
| 3043 |                                 NCGC00387854-03                                 | SARS-CoV2 3CL Protease |    1206.92    |
| 3044 |                                 NCGC00402250-03                                 | SARS-CoV2 3CL Protease |    1207.17    |
| 3045 |                         NCGC00386401-01&NCGC00386401-02                         | SARS-CoV2 3CL Protease |    1207.30    |
| 3046 |                                 NCGC00402366-02                                 | SARS-CoV2 3CL Protease |    1208.70    |
| 3047 |                                 NCGC00093766-04                                 | SARS-CoV2 3CL Protease |    1209.45    |
| 3048 |                                 NCGC00015376-06                                 | SARS-CoV2 3CL Protease |    1210.76    |
| 3049 |                         NCGC00390570-01&NCGC00390570-02                         | SARS-CoV2 3CL Protease |    1210.79    |
| 3050 |                                 NCGC00249929-01                                 | SARS-CoV2 3CL Protease |    1211.10    |
| 3051 |                                 NCGC00380840-01                                 | SARS-CoV2 3CL Protease |    1211.73    |
| 3052 |                                 NCGC00263154-08                                 | SARS-CoV2 3CL Protease |    1212.78    |
| 3053 |                                 NCGC00532501-01                                 | SARS-CoV2 3CL Protease |    1213.28    |
| 3054 |                                 NCGC00163135-04                                 | SARS-CoV2 3CL Protease |    1213.81    |
| 3055 |                                 NCGC00386495-01                                 | SARS-CoV2 3CL Protease |    1214.10    |
| 3056 |                                 NCGC00260960-01                                 | SARS-CoV2 3CL Protease |    1214.65    |
| 3057 |                                 NCGC00174736-02                                 | SARS-CoV2 3CL Protease |    1215.91    |
| 3058 |                                 NCGC00183599-01                                 | SARS-CoV2 3CL Protease |    1215.95    |
| 3059 |                                 NCGC00024996-23                                 | SARS-CoV2 3CL Protease |    1217.58    |
| 3060 |                                 NCGC00510519-01                                 | SARS-CoV2 3CL Protease |    1218.58    |
| 3061 |                                 NCGC00370750-02                                 | SARS-CoV2 3CL Protease |    1218.59    |
| 3062 |                                 NCGC00177979-05                                 | SARS-CoV2 3CL Protease |    1218.99    |
| 3063 |                                 NCGC00249661-03                                 | SARS-CoV2 3CL Protease |    1222.44    |
| 3064 |                                 NCGC00167510-02                                 | SARS-CoV2 3CL Protease |    1222.64    |
| 3065 |                                 NCGC00379138-01                                 | SARS-CoV2 3CL Protease |    1223.79    |
| 3066 |                                 NCGC00262940-01                                 | SARS-CoV2 3CL Protease |    1224.19    |
| 3067 |                                 NCGC00420895-01                                 | SARS-CoV2 3CL Protease |    1224.78    |
| 3068 |                                 NCGC00390581-01                                 | SARS-CoV2 3CL Protease |    1226.84    |
| 3069 |                                 NCGC00164526-02                                 | SARS-CoV2 3CL Protease |    1226.85    |
| 3070 |                                 NCGC00378619-01                                 | SARS-CoV2 3CL Protease |    1226.90    |
| 3071 |                                 NCGC00378998-01                                 | SARS-CoV2 3CL Protease |    1227.51    |
| 3072 |                         NCGC00390283-02&NCGC00390283-03                         | SARS-CoV2 3CL Protease |    1227.93    |
| 3073 |                                 NCGC00384928-01                                 | SARS-CoV2 3CL Protease |    1228.16    |
| 3074 |                                 NCGC00386681-01                                 | SARS-CoV2 3CL Protease |    1228.52    |
| 3075 |                                 NCGC00387254-02                                 | SARS-CoV2 3CL Protease |    1229.62    |
| 3076 |                                 NCGC00378872-01                                 | SARS-CoV2 3CL Protease |    1230.16    |
| 3077 |                                 NCGC00261847-01                                 | SARS-CoV2 3CL Protease |    1231.63    |
| 3078 |                                 NCGC00179247-04                                 | SARS-CoV2 3CL Protease |    1232.62    |
| 3079 |                                 NCGC00485570-01                                 | SARS-CoV2 3CL Protease |    1233.09    |
| 3080 |                                 NCGC00371104-01                                 | SARS-CoV2 3CL Protease |    1233.45    |
| 3081 |                                 NCGC00481319-01                                 | SARS-CoV2 3CL Protease |    1233.69    |
| 3082 |                         NCGC00015703-04&NCGC00015703-06                         | SARS-CoV2 3CL Protease |    1233.72    |
| 3083 |                                 NCGC00261491-01                                 | SARS-CoV2 3CL Protease |    1234.99    |
| 3084 |                                 NCGC00183026-01                                 | SARS-CoV2 3CL Protease |    1235.55    |
| 3085 |                                 NCGC00408913-01                                 | SARS-CoV2 3CL Protease |    1236.38    |
| 3086 |                                 NCGC00253658-01                                 | SARS-CoV2 3CL Protease |    1236.77    |
| 3087 |                                 NCGC00370883-04                                 | SARS-CoV2 3CL Protease |    1237.59    |
| 3088 |                         NCGC00378596-07&NCGC00378596-08                         | SARS-CoV2 3CL Protease |    1239.50    |
| 3089 |                                 NCGC00510887-02                                 | SARS-CoV2 3CL Protease |    1241.04    |
| 3090 |                         NCGC00018181-12&NCGC00162271-02                         | SARS-CoV2 3CL Protease |    1241.79    |
| 3091 |                                 NCGC00381166-01                                 | SARS-CoV2 3CL Protease |    1242.56    |
| 3092 |                                 NCGC00510003-01                                 | SARS-CoV2 3CL Protease |    1242.67    |
| 3093 |                                 NCGC00408801-01                                 | SARS-CoV2 3CL Protease |    1243.01    |
| 3094 |                         NCGC00346551-03&NCGC00346551-05                         | SARS-CoV2 3CL Protease |    1243.47    |
| 3095 |                                 NCGC00381746-02                                 | SARS-CoV2 3CL Protease |    1246.00    |
| 3096 |                                 NCGC00384572-01                                 | SARS-CoV2 3CL Protease |    1246.55    |
| 3097 |                         NCGC00345833-01&NCGC00345833-06                         | SARS-CoV2 3CL Protease |    1247.65    |
| 3098 |                                 NCGC00347938-05                                 | SARS-CoV2 3CL Protease |    1250.32    |
| 3099 |                                 NCGC00183332-01                                 | SARS-CoV2 3CL Protease |    1250.88    |
| 3100 |                                 NCGC00380434-01                                 | SARS-CoV2 3CL Protease |    1251.22    |
| 3101 |                                 NCGC00263125-03                                 | SARS-CoV2 3CL Protease |    1251.27    |
| 3102 |                                 NCGC00386012-01                                 | SARS-CoV2 3CL Protease |    1251.68    |
| 3103 |                 NCGC00345839-10&NCGC00345839-14&NCGC00345839-16                 | SARS-CoV2 3CL Protease |    1252.24    |
| 3104 |                                 NCGC00384250-02                                 | SARS-CoV2 3CL Protease |    1252.33    |
| 3105 |                                 NCGC00021141-05                                 | SARS-CoV2 3CL Protease |    1252.68    |
| 3106 |                                 NCGC00263190-11                                 | SARS-CoV2 3CL Protease |    1252.74    |
| 3107 |                         NCGC00263171-03&NCGC00263171-08                         | SARS-CoV2 3CL Protease |    1253.47    |
| 3108 |                                 NCGC00161703-03                                 | SARS-CoV2 3CL Protease |    1254.19    |
| 3109 |                         NCGC00345853-02&NCGC00345853-03                         | SARS-CoV2 3CL Protease |    1254.23    |
| 3110 |                                 NCGC00263109-15                                 | SARS-CoV2 3CL Protease |    1254.63    |
| 3111 |                         NCGC00346495-12&NCGC00346495-14                         | SARS-CoV2 3CL Protease |    1255.45    |
| 3112 |                                 NCGC00347065-03                                 | SARS-CoV2 3CL Protease |    1255.93    |
| 3113 |                                 NCGC00371046-02                                 | SARS-CoV2 3CL Protease |    1255.95    |
| 3114 |                                 NCGC00169620-03                                 | SARS-CoV2 3CL Protease |    1256.32    |
| 3115 |                                 NCGC00185989-01                                 | SARS-CoV2 3CL Protease |    1256.36    |
| 3116 |                         NCGC00386236-02&NCGC00386236-05                         | SARS-CoV2 3CL Protease |    1257.52    |
| 3117 |                                 NCGC00179663-03                                 | SARS-CoV2 3CL Protease |    1257.65    |
| 3118 |                                 NCGC00015534-05                                 | SARS-CoV2 3CL Protease |    1258.52    |
| 3119 |                                 NCGC00163169-05                                 | SARS-CoV2 3CL Protease |    1259.59    |
| 3120 |                                 NCGC00381418-01                                 | SARS-CoV2 3CL Protease |    1260.10    |
| 3121 |                                 NCGC00380205-01                                 | SARS-CoV2 3CL Protease |    1260.51    |
| 3122 |                                 NCGC00385477-01                                 | SARS-CoV2 3CL Protease |    1260.61    |
| 3123 |                                 NCGC00384873-01                                 | SARS-CoV2 3CL Protease |    1261.83    |
| 3124 |                         NCGC00242481-05&NCGC00242481-08                         | SARS-CoV2 3CL Protease |    1261.83    |
| 3125 |                                 NCGC00386201-01                                 | SARS-CoV2 3CL Protease |    1261.84    |
| 3126 |                         NCGC00094419-03&NCGC00094419-05                         | SARS-CoV2 3CL Protease |    1262.61    |
| 3127 |                                 NCGC00163778-09                                 | SARS-CoV2 3CL Protease |    1263.12    |
| 3128 |                                 NCGC00385269-01                                 | SARS-CoV2 3CL Protease |    1263.99    |
| 3129 |                                 NCGC00169660-02                                 | SARS-CoV2 3CL Protease |    1264.71    |
| 3130 |                                 NCGC00260752-01                                 | SARS-CoV2 3CL Protease |    1265.31    |
| 3131 |                                 NCGC00380131-01                                 | SARS-CoV2 3CL Protease |    1266.47    |
| 3132 |                                 NCGC00162304-02                                 | SARS-CoV2 3CL Protease |    1266.75    |
| 3133 |                                 NCGC00017134-08                                 | SARS-CoV2 3CL Protease |    1266.81    |
| 3134 |                         NCGC00263198-04&NCGC00263198-07                         | SARS-CoV2 3CL Protease |    1268.60    |
| 3135 |                                 NCGC00387481-01                                 | SARS-CoV2 3CL Protease |    1268.74    |
| 3136 |                                 NCGC00385351-01                                 | SARS-CoV2 3CL Protease |    1270.86    |
| 3137 |                                 NCGC00384728-01                                 | SARS-CoV2 3CL Protease |    1271.19    |
| 3138 |                                 NCGC00484058-01                                 | SARS-CoV2 3CL Protease |    1271.72    |
| 3139 |                                 NCGC00345819-01                                 | SARS-CoV2 3CL Protease |    1271.79    |
| 3140 |                                 NCGC00390271-01                                 | SARS-CoV2 3CL Protease |    1272.05    |
| 3141 |                                 NCGC00022001-19                                 | SARS-CoV2 3CL Protease |    1272.65    |
| 3142 |                                 NCGC00381095-01                                 | SARS-CoV2 3CL Protease |    1272.78    |
| 3143 |                                 NCGC00386003-01                                 | SARS-CoV2 3CL Protease |    1274.28    |
| 3144 |                                 NCGC00386920-03                                 | SARS-CoV2 3CL Protease |    1275.34    |
| 3145 |                                 NCGC00380499-01                                 | SARS-CoV2 3CL Protease |    1275.43    |
| 3146 |                                 NCGC00346714-02                                 | SARS-CoV2 3CL Protease |    1277.24    |
| 3147 |                                 NCGC00015118-03                                 | SARS-CoV2 3CL Protease |    1277.94    |
| 3148 |                                 NCGC00385633-01                                 | SARS-CoV2 3CL Protease |    1278.53    |
| 3149 |                                 NCGC00167515-03                                 | SARS-CoV2 3CL Protease |    1278.74    |
| 3150 |                                 NCGC00385517-01                                 | SARS-CoV2 3CL Protease |    1279.69    |
| 3151 |                                 NCGC00483926-01                                 | SARS-CoV2 3CL Protease |    1279.90    |
| 3152 |                                 NCGC00378820-01                                 | SARS-CoV2 3CL Protease |    1280.06    |
| 3153 |                                 NCGC00024885-02                                 | SARS-CoV2 3CL Protease |    1280.26    |
| 3154 |                                 NCGC00015262-04                                 | SARS-CoV2 3CL Protease |    1280.99    |
| 3155 |                         NCGC00511370-01&NCGC00511370-02                         | SARS-CoV2 3CL Protease |    1281.62    |
| 3156 |                                 NCGC00379004-01                                 | SARS-CoV2 3CL Protease |    1281.95    |
| 3157 |                         NCGC00355875-03&NCGC00355875-04                         | SARS-CoV2 3CL Protease |    1281.96    |
| 3158 |                                 NCGC00247521-02                                 | SARS-CoV2 3CL Protease |    1283.07    |
| 3159 |                                 NCGC00023234-05                                 | SARS-CoV2 3CL Protease |    1283.16    |
| 3160 |                                 NCGC00169089-04                                 | SARS-CoV2 3CL Protease |    1283.30    |
| 3161 |                                 NCGC00261301-01                                 | SARS-CoV2 3CL Protease |    1283.79    |
| 3162 |                                 NCGC00167552-01                                 | SARS-CoV2 3CL Protease |    1283.79    |
| 3163 |                                 NCGC00385915-01                                 | SARS-CoV2 3CL Protease |    1283.91    |
| 3164 |                                 NCGC00510190-02                                 | SARS-CoV2 3CL Protease |    1284.13    |
| 3165 |                                 NCGC00249925-01                                 | SARS-CoV2 3CL Protease |    1284.45    |
| 3166 |                                 NCGC00017344-11                                 | SARS-CoV2 3CL Protease |    1284.82    |
| 3167 |                                 NCGC00015685-03                                 | SARS-CoV2 3CL Protease |    1285.19    |
| 3168 |                         NCGC00386226-01&NCGC00386226-04                         | SARS-CoV2 3CL Protease |    1285.23    |
| 3169 |                         NCGC00242487-08&NCGC00242487-09                         | SARS-CoV2 3CL Protease |    1285.47    |
| 3170 |                                 NCGC00162368-02                                 | SARS-CoV2 3CL Protease |    1285.63    |
| 3171 |                                 NCGC00389589-03                                 | SARS-CoV2 3CL Protease |    1287.35    |
| 3172 |                                 NCGC00385632-01                                 | SARS-CoV2 3CL Protease |    1287.35    |
| 3173 |                                 NCGC00370896-02                                 | SARS-CoV2 3CL Protease |    1288.15    |
| 3174 |                                 NCGC00485915-01                                 | SARS-CoV2 3CL Protease |    1289.11    |
| 3175 |                                 NCGC00380288-01                                 | SARS-CoV2 3CL Protease |    1289.21    |
| 3176 |                                 NCGC00380850-01                                 | SARS-CoV2 3CL Protease |    1289.28    |
| 3177 |                                 NCGC00380409-01                                 | SARS-CoV2 3CL Protease |    1290.48    |
| 3178 |                                 NCGC00015498-03                                 | SARS-CoV2 3CL Protease |    1290.98    |
| 3179 |                                 NCGC00346504-07                                 | SARS-CoV2 3CL Protease |    1291.21    |
| 3180 |                                 NCGC00169074-02                                 | SARS-CoV2 3CL Protease |    1291.36    |
| 3181 |                                 NCGC00346952-01                                 | SARS-CoV2 3CL Protease |    1291.82    |
| 3182 |                                 NCGC00380726-01                                 | SARS-CoV2 3CL Protease |    1292.61    |
| 3183 |                                 NCGC00385373-01                                 | SARS-CoV2 3CL Protease |    1292.91    |
| 3184 |                                 NCGC00389612-01                                 | SARS-CoV2 3CL Protease |    1292.91    |
| 3185 |                                 NCGC00370994-02                                 | SARS-CoV2 3CL Protease |    1293.10    |
| 3186 |                                 NCGC00022043-06                                 | SARS-CoV2 3CL Protease |    1293.49    |
| 3187 |                                 NCGC00385487-01                                 | SARS-CoV2 3CL Protease |    1293.64    |
| 3188 |                         NCGC00024868-09&NCGC00261636-01                         | SARS-CoV2 3CL Protease |    1293.70    |
| 3189 |                                 NCGC00180746-02                                 | SARS-CoV2 3CL Protease |    1293.91    |
| 3190 |                         NCGC00187983-01&NCGC00187983-10                         | SARS-CoV2 3CL Protease |    1294.19    |
| 3191 |                                 NCGC00510878-01                                 | SARS-CoV2 3CL Protease |    1295.46    |
| 3192 |                                 NCGC00385231-01                                 | SARS-CoV2 3CL Protease |    1295.60    |
| 3193 |                                 NCGC00016527-06                                 | SARS-CoV2 3CL Protease |    1295.88    |
| 3194 |                                 NCGC00159492-03                                 | SARS-CoV2 3CL Protease |    1296.34    |
| 3195 |                                 NCGC00015980-04                                 | SARS-CoV2 3CL Protease |    1297.34    |
| 3196 |                                 NCGC00378740-04                                 | SARS-CoV2 3CL Protease |    1299.32    |
| 3197 |                                 NCGC00481603-01                                 | SARS-CoV2 3CL Protease |    1299.96    |
| 3198 |                                 NCGC00485288-01                                 | SARS-CoV2 3CL Protease |    1300.36    |
| 3199 |                                 NCGC00381227-01                                 | SARS-CoV2 3CL Protease |    1300.84    |
| 3200 |                                 NCGC00016401-09                                 | SARS-CoV2 3CL Protease |    1301.04    |
| 3201 |                                 NCGC00380769-01                                 | SARS-CoV2 3CL Protease |    1301.41    |
| 3202 |                                 NCGC00379103-02                                 | SARS-CoV2 3CL Protease |    1302.66    |
| 3203 |                                 NCGC00025330-09                                 | SARS-CoV2 3CL Protease |    1303.11    |
| 3204 |                                 NCGC00386747-06                                 | SARS-CoV2 3CL Protease |    1303.28    |
| 3205 |                                 NCGC00485134-01                                 | SARS-CoV2 3CL Protease |    1303.45    |
| 3206 |                 NCGC00188865-03&NCGC00188865-05&NCGC00188865-10                 | SARS-CoV2 3CL Protease |    1305.18    |
| 3207 |                 NCGC00015418-06&NCGC00015418-09&NCGC00015418-11                 | SARS-CoV2 3CL Protease |    1305.60    |
| 3208 |                                 NCGC00253706-02                                 | SARS-CoV2 3CL Protease |    1306.24    |
| 3209 |                                 NCGC00508883-01                                 | SARS-CoV2 3CL Protease |    1306.88    |
| 3210 |                                 NCGC00344625-13                                 | SARS-CoV2 3CL Protease |    1306.96    |
| 3211 |                                 NCGC00093872-03                                 | SARS-CoV2 3CL Protease |    1306.99    |
| 3212 |                         NCGC00015714-12&NCGC00015714-16                         | SARS-CoV2 3CL Protease |    1307.03    |
| 3213 |                                 NCGC00420878-02                                 | SARS-CoV2 3CL Protease |    1308.24    |
| 3214 |                         NCGC00261790-01&NCGC00485380-01                         | SARS-CoV2 3CL Protease |    1308.41    |
| 3215 |                 NCGC00015897-08&NCGC00015897-20&NCGC00261747-01                 | SARS-CoV2 3CL Protease |    1308.48    |
| 3216 |                                 NCGC00385887-01                                 | SARS-CoV2 3CL Protease |    1308.55    |
| 3217 |                                 NCGC00378653-02                                 | SARS-CoV2 3CL Protease |    1309.35    |
| 3218 |                                 NCGC00402267-03                                 | SARS-CoV2 3CL Protease |    1309.55    |
| 3219 |                                 NCGC00381605-01                                 | SARS-CoV2 3CL Protease |    1309.74    |
| 3220 |                                 NCGC00378894-01                                 | SARS-CoV2 3CL Protease |    1309.93    |
| 3221 |                                 NCGC00379069-03                                 | SARS-CoV2 3CL Protease |    1310.05    |
| 3222 |                                 NCGC00346615-02                                 | SARS-CoV2 3CL Protease |    1310.77    |
| 3223 |                         NCGC00159337-04&NCGC00271713-05                         | SARS-CoV2 3CL Protease |    1311.10    |
| 3224 |                 NCGC00015558-14&NCGC00015558-16&NCGC00261396-01                 | SARS-CoV2 3CL Protease |    1311.40    |
| 3225 |                         NCGC00263237-07&NCGC00263237-09                         | SARS-CoV2 3CL Protease |    1311.77    |
| 3226 |                                 NCGC00386690-01                                 | SARS-CoV2 3CL Protease |    1312.27    |
| 3227 |                         NCGC00346619-03&NCGC00346619-07                         | SARS-CoV2 3CL Protease |    1313.72    |
| 3228 |                                 NCGC00370685-02                                 | SARS-CoV2 3CL Protease |    1313.95    |
| 3229 |                                 NCGC00510463-03                                 | SARS-CoV2 3CL Protease |    1313.96    |
| 3230 |                         NCGC00371144-02&NCGC00371144-03                         | SARS-CoV2 3CL Protease |    1313.98    |
| 3231 |                                 NCGC00390647-01                                 | SARS-CoV2 3CL Protease |    1314.16    |
| 3232 |                         NCGC00018102-12&NCGC00261212-01                         | SARS-CoV2 3CL Protease |    1314.35    |
| 3233 |                                 NCGC00093821-04                                 | SARS-CoV2 3CL Protease |    1314.59    |
| 3234 |                         NCGC00163700-12&NCGC00163700-14                         | SARS-CoV2 3CL Protease |    1315.09    |
| 3235 |                                 NCGC00379244-09                                 | SARS-CoV2 3CL Protease |    1316.67    |
| 3236 |                                 NCGC00370863-01                                 | SARS-CoV2 3CL Protease |    1317.28    |
| 3237 |                                 NCGC00168251-01                                 | SARS-CoV2 3CL Protease |    1319.35    |
| 3238 |                         NCGC00015840-08&NCGC00015840-09                         | SARS-CoV2 3CL Protease |    1319.61    |
| 3239 |                                 NCGC00385898-01                                 | SARS-CoV2 3CL Protease |    1319.62    |
| 3240 |                                 NCGC00685392-02                                 | SARS-CoV2 3CL Protease |    1319.82    |
| 3241 |                                 NCGC00370920-01                                 | SARS-CoV2 3CL Protease |    1320.45    |
| 3242 |                                 NCGC00390655-01                                 | SARS-CoV2 3CL Protease |    1320.68    |
| 3243 |                         NCGC00387879-02&NCGC00387879-03                         | SARS-CoV2 3CL Protease |    1321.25    |
| 3244 |                                 NCGC00532513-01                                 | SARS-CoV2 3CL Protease |    1322.03    |
| 3245 |                                 NCGC00385344-01                                 | SARS-CoV2 3CL Protease |    1322.49    |
| 3246 |                                 NCGC00346832-02                                 | SARS-CoV2 3CL Protease |    1322.51    |
| 3247 |                                 NCGC00389715-01                                 | SARS-CoV2 3CL Protease |    1323.14    |
| 3248 |                                 NCGC00263280-01                                 | SARS-CoV2 3CL Protease |    1323.49    |
| 3249 |                                 NCGC00378765-02                                 | SARS-CoV2 3CL Protease |    1325.16    |
| 3250 |                         NCGC00178707-05&NCGC00178707-06                         | SARS-CoV2 3CL Protease |    1326.24    |
| 3251 |                                 NCGC00386093-01                                 | SARS-CoV2 3CL Protease |    1326.85    |
| 3252 |                                 NCGC00386074-01                                 | SARS-CoV2 3CL Protease |    1326.98    |
| 3253 |                                 NCGC00381297-01                                 | SARS-CoV2 3CL Protease |    1327.15    |
| 3254 |                                 NCGC00165770-04                                 | SARS-CoV2 3CL Protease |    1327.35    |
| 3255 |                                 NCGC00381137-01                                 | SARS-CoV2 3CL Protease |    1327.62    |
| 3256 |                                 NCGC00162413-14                                 | SARS-CoV2 3CL Protease |    1328.29    |
| 3257 |                                 NCGC00263149-06                                 | SARS-CoV2 3CL Protease |    1328.72    |
| 3258 |                                 NCGC00253579-01                                 | SARS-CoV2 3CL Protease |    1329.67    |
| 3259 |                                 NCGC00511348-01                                 | SARS-CoV2 3CL Protease |    1329.92    |
| 3260 |                                 NCGC00347702-02                                 | SARS-CoV2 3CL Protease |    1329.97    |
| 3261 |                                 NCGC00168940-03                                 | SARS-CoV2 3CL Protease |    1330.74    |
| 3262 |                                 NCGC00390381-01                                 | SARS-CoV2 3CL Protease |    1331.65    |
| 3263 |                                 NCGC00387448-01                                 | SARS-CoV2 3CL Protease |    1333.12    |
| 3264 |                                 NCGC00260703-01                                 | SARS-CoV2 3CL Protease |    1334.12    |
