+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 2703 |                                 NCGC00262533-03                                 | SARS-CoV2 3CL Protease |     270.73    |
| 2704 |                         NCGC00022858-08&NCGC00022858-10                         | SARS-CoV2 3CL Protease |     271.02    |
| 2705 |                                 NCGC00370858-01                                 | SARS-CoV2 3CL Protease |     271.17    |
| 2706 |                                 NCGC00384580-01                                 | SARS-CoV2 3CL Protease |     271.32    |
| 2707 |                                 NCGC00018163-10                                 | SARS-CoV2 3CL Protease |     271.42    |
| 2708 |                         NCGC00162385-04&NCGC00261955-01                         | SARS-CoV2 3CL Protease |     271.60    |
| 2709 |                 NCGC00263173-05&NCGC00263173-09&NCGC00263173-13                 | SARS-CoV2 3CL Protease |     271.87    |
| 2710 |                                 NCGC00015514-10                                 | SARS-CoV2 3CL Protease |     272.06    |
| 2711 |                                 NCGC00483118-01                                 | SARS-CoV2 3CL Protease |     272.10    |
| 2712 |                                 NCGC00420895-01                                 | SARS-CoV2 3CL Protease |     272.26    |
| 2713 |                                 NCGC00371093-04                                 | SARS-CoV2 3CL Protease |     272.53    |
| 2714 |                                 NCGC00344091-03                                 | SARS-CoV2 3CL Protease |     272.66    |
| 2715 |                         NCGC00165719-15&NCGC00165719-16                         | SARS-CoV2 3CL Protease |     272.92    |
| 2716 |                                 NCGC00485509-01                                 | SARS-CoV2 3CL Protease |     273.00    |
| 2717 |                                 NCGC00378867-01                                 | SARS-CoV2 3CL Protease |     273.29    |
| 2718 |                                 NCGC00263447-01                                 | SARS-CoV2 3CL Protease |     273.65    |
| 2719 |                                 NCGC00380850-01                                 | SARS-CoV2 3CL Protease |     273.82    |
| 2720 |                                 NCGC00385202-01                                 | SARS-CoV2 3CL Protease |     274.08    |
| 2721 |                                 NCGC00261264-01                                 | SARS-CoV2 3CL Protease |     274.09    |
| 2722 |                                 NCGC00183870-01                                 | SARS-CoV2 3CL Protease |     274.28    |
| 2723 |                                 NCGC00015912-07                                 | SARS-CoV2 3CL Protease |     274.43    |
| 2724 |                                 NCGC00389211-01                                 | SARS-CoV2 3CL Protease |     274.43    |
| 2725 |                                 NCGC00094575-01                                 | SARS-CoV2 3CL Protease |     274.50    |
| 2726 |                                 NCGC00263557-01                                 | SARS-CoV2 3CL Protease |     274.50    |
| 2727 |                                 NCGC00482596-01                                 | SARS-CoV2 3CL Protease |     274.97    |
| 2728 |                                 NCGC00185765-02                                 | SARS-CoV2 3CL Protease |     275.05    |
| 2729 |                                 NCGC00262608-11                                 | SARS-CoV2 3CL Protease |     275.37    |
| 2730 |                                 NCGC00384572-01                                 | SARS-CoV2 3CL Protease |     275.68    |
| 2731 |                                 NCGC00015629-05                                 | SARS-CoV2 3CL Protease |     275.81    |
| 2732 |                                 NCGC00538163-01                                 | SARS-CoV2 3CL Protease |     275.83    |
| 2733 |                                 NCGC00378781-01                                 | SARS-CoV2 3CL Protease |     275.86    |
| 2734 |                                 NCGC00179382-03                                 | SARS-CoV2 3CL Protease |     275.98    |
| 2735 |                                 NCGC00179274-03                                 | SARS-CoV2 3CL Protease |     276.39    |
| 2736 |                                 NCGC00370898-03                                 | SARS-CoV2 3CL Protease |     276.67    |
| 2737 |                                 NCGC00378686-01                                 | SARS-CoV2 3CL Protease |     276.91    |
| 2738 |                                 NCGC00380684-01                                 | SARS-CoV2 3CL Protease |     277.42    |
| 2739 |                                 NCGC00380953-01                                 | SARS-CoV2 3CL Protease |     277.76    |
| 2740 |                                 NCGC00485932-01                                 | SARS-CoV2 3CL Protease |     278.93    |
| 2741 |                                 NCGC00390224-01                                 | SARS-CoV2 3CL Protease |     278.94    |
| 2742 |                                 NCGC00022472-07                                 | SARS-CoV2 3CL Protease |     279.40    |
| 2743 |                                 NCGC00017375-03                                 | SARS-CoV2 3CL Protease |     279.48    |
| 2744 |                 NCGC00016270-09&NCGC00016270-13&NCGC00261139-01                 | SARS-CoV2 3CL Protease |     279.78    |
| 2745 |                                 NCGC00385479-01                                 | SARS-CoV2 3CL Protease |     279.97    |
| 2746 |                                 NCGC00183019-01                                 | SARS-CoV2 3CL Protease |     280.05    |
| 2747 |                                 NCGC00168865-02                                 | SARS-CoV2 3CL Protease |     280.52    |
| 2748 |                                 NCGC00385152-01                                 | SARS-CoV2 3CL Protease |     280.59    |
| 2749 |                                 NCGC00263101-07                                 | SARS-CoV2 3CL Protease |     280.65    |
| 2750 |                                 NCGC00378883-01                                 | SARS-CoV2 3CL Protease |     281.06    |
| 2751 |                                 NCGC00160163-01                                 | SARS-CoV2 3CL Protease |     281.11    |
| 2752 |                                 NCGC00386027-01                                 | SARS-CoV2 3CL Protease |     281.11    |
| 2753 |                                 NCGC00162165-02                                 | SARS-CoV2 3CL Protease |     281.38    |
| 2754 |                                 NCGC00166055-04                                 | SARS-CoV2 3CL Protease |     281.49    |
| 2755 |                                 NCGC00179009-06                                 | SARS-CoV2 3CL Protease |     282.81    |
| 2756 |                                 NCGC00509932-01                                 | SARS-CoV2 3CL Protease |     282.84    |
| 2757 |                                 NCGC00183362-01                                 | SARS-CoV2 3CL Protease |     283.13    |
| 2758 |                                 NCGC00510518-01                                 | SARS-CoV2 3CL Protease |     283.19    |
| 2759 |                                 NCGC00380648-01                                 | SARS-CoV2 3CL Protease |     283.38    |
| 2760 |                                 NCGC00381084-01                                 | SARS-CoV2 3CL Protease |     283.47    |
| 2761 |                                 NCGC00379083-01                                 | SARS-CoV2 3CL Protease |     283.76    |
| 2762 |                                 NCGC00408795-01                                 | SARS-CoV2 3CL Protease |     283.83    |
| 2763 |                                 NCGC00253608-01                                 | SARS-CoV2 3CL Protease |     283.88    |
| 2764 |                                 NCGC00346623-04                                 | SARS-CoV2 3CL Protease |     284.16    |
| 2765 |                                 NCGC00351609-09                                 | SARS-CoV2 3CL Protease |     284.20    |
| 2766 |                                 NCGC00169078-03                                 | SARS-CoV2 3CL Protease |     284.27    |
| 2767 |                                 NCGC00386384-04                                 | SARS-CoV2 3CL Protease |     284.44    |
| 2768 |                                 NCGC00091532-06                                 | SARS-CoV2 3CL Protease |     284.61    |
| 2769 |                                 NCGC00345801-04                                 | SARS-CoV2 3CL Protease |     284.70    |
| 2770 |                                 NCGC00386502-01                                 | SARS-CoV2 3CL Protease |     285.21    |
| 2771 |                                 NCGC00510891-01                                 | SARS-CoV2 3CL Protease |     285.25    |
| 2772 |                                 NCGC00180255-02                                 | SARS-CoV2 3CL Protease |     285.27    |
| 2773 |                                 NCGC00485332-01                                 | SARS-CoV2 3CL Protease |     285.28    |
| 2774 |                                 NCGC00386683-01                                 | SARS-CoV2 3CL Protease |     285.36    |
| 2775 |                                 NCGC00485836-01                                 | SARS-CoV2 3CL Protease |     285.43    |
| 2776 |                                 NCGC00387821-03                                 | SARS-CoV2 3CL Protease |     285.60    |
| 2777 |                                 NCGC00482940-01                                 | SARS-CoV2 3CL Protease |     285.60    |
| 2778 |                                 NCGC00167793-02                                 | SARS-CoV2 3CL Protease |     285.61    |
| 2779 |                                 NCGC00182040-01                                 | SARS-CoV2 3CL Protease |     285.63    |
| 2780 |                                 NCGC00379192-01                                 | SARS-CoV2 3CL Protease |     285.63    |
| 2781 |                                 NCGC00262543-01                                 | SARS-CoV2 3CL Protease |     285.69    |
| 2782 |                 NCGC00263103-02&NCGC00263103-09&NCGC00263103-10                 | SARS-CoV2 3CL Protease |     286.12    |
| 2783 |                                 NCGC00380242-01                                 | SARS-CoV2 3CL Protease |     286.36    |
| 2784 |                                 NCGC00169156-03                                 | SARS-CoV2 3CL Protease |     286.45    |
| 2785 |                                 NCGC00384884-01                                 | SARS-CoV2 3CL Protease |     286.66    |
| 2786 |                                 NCGC00015128-05                                 | SARS-CoV2 3CL Protease |     286.69    |
| 2787 |                                 NCGC00181160-01                                 | SARS-CoV2 3CL Protease |     287.22    |
| 2788 |                                 NCGC00091439-07                                 | SARS-CoV2 3CL Protease |     287.28    |
| 2789 |                                 NCGC00185989-01                                 | SARS-CoV2 3CL Protease |     287.28    |
| 2790 |                 NCGC00015122-06&NCGC00015122-11&NCGC00015122-14                 | SARS-CoV2 3CL Protease |     287.35    |
| 2791 |                                 NCGC00402230-01                                 | SARS-CoV2 3CL Protease |     287.61    |
| 2792 |                                 NCGC00351432-08                                 | SARS-CoV2 3CL Protease |     288.00    |
| 2793 |                         NCGC00091367-05&NCGC00091367-08                         | SARS-CoV2 3CL Protease |     288.22    |
| 2794 |                                 NCGC00370685-02                                 | SARS-CoV2 3CL Protease |     288.27    |
| 2795 |                                 NCGC00253590-01                                 | SARS-CoV2 3CL Protease |     288.29    |
| 2796 |                                 NCGC00023595-03                                 | SARS-CoV2 3CL Protease |     288.30    |
| 2797 |                                 NCGC00379106-01                                 | SARS-CoV2 3CL Protease |     289.12    |
| 2798 |                                 NCGC00385296-01                                 | SARS-CoV2 3CL Protease |     289.75    |
| 2799 |                         NCGC00090766-07&NCGC00090766-15                         | SARS-CoV2 3CL Protease |     289.77    |
| 2800 |                                 NCGC00510488-01                                 | SARS-CoV2 3CL Protease |     289.97    |
| 2801 |                                 NCGC00094130-04                                 | SARS-CoV2 3CL Protease |     290.12    |
| 2802 |                                 NCGC00017285-06                                 | SARS-CoV2 3CL Protease |     290.29    |
| 2803 |                                 NCGC00182979-02                                 | SARS-CoV2 3CL Protease |     290.49    |
| 2804 |                                 NCGC00385428-01                                 | SARS-CoV2 3CL Protease |     290.60    |
| 2805 |                         NCGC00242480-02&NCGC00242480-03                         | SARS-CoV2 3CL Protease |     291.10    |
| 2806 |                         NCGC00389590-03&NCGC00389590-05                         | SARS-CoV2 3CL Protease |     291.18    |
| 2807 |                         NCGC00015659-04&NCGC00015659-14                         | SARS-CoV2 3CL Protease |     291.34    |
| 2808 |                                 NCGC00181743-02                                 | SARS-CoV2 3CL Protease |     291.35    |
| 2809 |                                 NCGC00484076-01                                 | SARS-CoV2 3CL Protease |     291.37    |
| 2810 |                                 NCGC00380434-01                                 | SARS-CoV2 3CL Protease |     291.58    |
| 2811 |                         NCGC00345792-02&NCGC00345792-04                         | SARS-CoV2 3CL Protease |     291.58    |
| 2812 |                                 NCGC00165889-13                                 | SARS-CoV2 3CL Protease |     291.89    |
| 2813 |                         NCGC00356837-03&NCGC00389511-01                         | SARS-CoV2 3CL Protease |     292.05    |
| 2814 |                                 NCGC00386690-01                                 | SARS-CoV2 3CL Protease |     292.18    |
| 2815 |                                 NCGC00384797-01                                 | SARS-CoV2 3CL Protease |     292.23    |
| 2816 |                                 NCGC00385527-01                                 | SARS-CoV2 3CL Protease |     292.23    |
| 2817 |                                 NCGC00380618-01                                 | SARS-CoV2 3CL Protease |     292.72    |
| 2818 |                                 NCGC00261863-01                                 | SARS-CoV2 3CL Protease |     292.77    |
| 2819 |                                 NCGC00094565-03                                 | SARS-CoV2 3CL Protease |     292.82    |
| 2820 |                                 NCGC00386077-01                                 | SARS-CoV2 3CL Protease |     292.84    |
| 2821 |                                 NCGC00510690-01                                 | SARS-CoV2 3CL Protease |     292.99    |
| 2822 |                                 NCGC00168975-03                                 | SARS-CoV2 3CL Protease |     293.18    |
| 2823 |                         NCGC00091533-10&NCGC00091533-17                         | SARS-CoV2 3CL Protease |     293.48    |
| 2824 |                                 NCGC00381320-01                                 | SARS-CoV2 3CL Protease |     294.03    |
| 2825 |                                 NCGC00180418-02                                 | SARS-CoV2 3CL Protease |     294.22    |
| 2826 |                                 NCGC00380976-01                                 | SARS-CoV2 3CL Protease |     294.37    |
| 2827 |                 NCGC00247735-02&NCGC00247735-03&NCGC00260732-01                 | SARS-CoV2 3CL Protease |     294.44    |
| 2828 |                                 NCGC00386028-03                                 | SARS-CoV2 3CL Protease |     294.71    |
| 2829 |                                 NCGC00018215-06                                 | SARS-CoV2 3CL Protease |     294.76    |
| 2830 |                                 NCGC00015138-04                                 | SARS-CoV2 3CL Protease |     294.94    |
| 2831 |                                 NCGC00384836-01                                 | SARS-CoV2 3CL Protease |     294.95    |
| 2832 |                                 NCGC00384608-01                                 | SARS-CoV2 3CL Protease |     294.95    |
| 2833 |                                 NCGC00384729-01                                 | SARS-CoV2 3CL Protease |     294.95    |
| 2834 |                                 NCGC00484798-01                                 | SARS-CoV2 3CL Protease |     295.09    |
| 2835 |                                 NCGC00378720-01                                 | SARS-CoV2 3CL Protease |     295.27    |
| 2836 |                                 NCGC00186026-01                                 | SARS-CoV2 3CL Protease |     295.53    |
| 2837 |                         NCGC00167532-02&NCGC00167532-05                         | SARS-CoV2 3CL Protease |     295.58    |
| 2838 |                                 NCGC00387488-03                                 | SARS-CoV2 3CL Protease |     295.77    |
| 2839 |                                 NCGC00385980-01                                 | SARS-CoV2 3CL Protease |     296.12    |
| 2840 |                         NCGC00263196-01&NCGC00263196-02                         | SARS-CoV2 3CL Protease |     296.28    |
| 2841 |                                 NCGC00485629-01                                 | SARS-CoV2 3CL Protease |     296.49    |
| 2842 |                                 NCGC00164605-02                                 | SARS-CoV2 3CL Protease |     296.54    |
| 2843 |                                 NCGC00181914-01                                 | SARS-CoV2 3CL Protease |     296.80    |
| 2844 |                                 NCGC00386064-01                                 | SARS-CoV2 3CL Protease |     296.83    |
| 2845 |                                 NCGC00169701-03                                 | SARS-CoV2 3CL Protease |     296.88    |
| 2846 |                                 NCGC00381206-01                                 | SARS-CoV2 3CL Protease |     297.14    |
| 2847 |                                 NCGC00408918-01                                 | SARS-CoV2 3CL Protease |     297.57    |
| 2848 |                                 NCGC00387149-01                                 | SARS-CoV2 3CL Protease |     298.36    |
| 2849 |                                 NCGC00385162-01                                 | SARS-CoV2 3CL Protease |     298.37    |
| 2850 |                         NCGC00351598-04&NCGC00351598-08                         | SARS-CoV2 3CL Protease |     299.60    |
| 2851 |                         NCGC00346681-07&NCGC00346681-11                         | SARS-CoV2 3CL Protease |     300.14    |
| 2852 |                                 NCGC00381393-01                                 | SARS-CoV2 3CL Protease |     300.18    |
| 2853 |                                 NCGC00261967-01                                 | SARS-CoV2 3CL Protease |     300.42    |
| 2854 |                         NCGC00015121-17&NCGC00015121-25                         | SARS-CoV2 3CL Protease |     300.46    |
| 2855 |                                 NCGC00485124-01                                 | SARS-CoV2 3CL Protease |     300.56    |
| 2856 |                                 NCGC00015928-04                                 | SARS-CoV2 3CL Protease |     300.56    |
| 2857 |                                 NCGC00385080-02                                 | SARS-CoV2 3CL Protease |     300.56    |
| 2858 |                                 NCGC00179890-03                                 | SARS-CoV2 3CL Protease |     300.58    |
| 2859 |                                 NCGC00016058-06                                 | SARS-CoV2 3CL Protease |     300.97    |
| 2860 |                                 NCGC00385477-01                                 | SARS-CoV2 3CL Protease |     301.19    |
| 2861 |                                 NCGC00346883-02                                 | SARS-CoV2 3CL Protease |     301.19    |
| 2862 |                                 NCGC00387869-01                                 | SARS-CoV2 3CL Protease |     301.50    |
| 2863 |                         NCGC00346840-03&NCGC00346840-06                         | SARS-CoV2 3CL Protease |     301.50    |
| 2864 |                                 NCGC00379187-01                                 | SARS-CoV2 3CL Protease |     301.75    |
| 2865 |                                 NCGC00263530-01                                 | SARS-CoV2 3CL Protease |     301.78    |
| 2866 |                         NCGC00386309-03&NCGC00386309-05                         | SARS-CoV2 3CL Protease |     302.10    |
| 2867 |                                 NCGC00485900-01                                 | SARS-CoV2 3CL Protease |     302.13    |
| 2868 |                                 NCGC00094034-06                                 | SARS-CoV2 3CL Protease |     302.13    |
| 2869 |                                 NCGC00169630-02                                 | SARS-CoV2 3CL Protease |     302.28    |
| 2870 |                                 NCGC00181773-01                                 | SARS-CoV2 3CL Protease |     302.31    |
| 2871 |                                 NCGC00387871-03                                 | SARS-CoV2 3CL Protease |     302.66    |
| 2872 |                                 NCGC00385156-01                                 | SARS-CoV2 3CL Protease |     302.80    |
| 2873 |                                 NCGC00371123-06                                 | SARS-CoV2 3CL Protease |     302.86    |
| 2874 |         NCGC00021305-08&NCGC00021305-16&NCGC00021305-19&NCGC00021305-27         | SARS-CoV2 3CL Protease |     303.37    |
| 2875 |                                 NCGC00351569-01                                 | SARS-CoV2 3CL Protease |     303.50    |
| 2876 |                                 NCGC00509864-02                                 | SARS-CoV2 3CL Protease |     303.84    |
| 2877 |                                 NCGC00370958-01                                 | SARS-CoV2 3CL Protease |     303.87    |
| 2878 |                                 NCGC00351601-07                                 | SARS-CoV2 3CL Protease |     303.98    |
| 2879 |                                 NCGC00384526-01                                 | SARS-CoV2 3CL Protease |     304.39    |
| 2880 |                         NCGC00164547-06&NCGC00164547-18                         | SARS-CoV2 3CL Protease |     304.51    |
| 2881 |                                 NCGC00384197-02                                 | SARS-CoV2 3CL Protease |     304.92    |
| 2882 |                                 NCGC00385365-01                                 | SARS-CoV2 3CL Protease |     305.03    |
| 2883 |                                 NCGC00347723-02                                 | SARS-CoV2 3CL Protease |     305.04    |
| 2884 |                                 NCGC00024978-05                                 | SARS-CoV2 3CL Protease |     305.43    |
| 2885 |                                 NCGC00485936-01                                 | SARS-CoV2 3CL Protease |     305.45    |
| 2886 |                 NCGC00178840-05&NCGC00178840-11&NCGC00178840-12                 | SARS-CoV2 3CL Protease |     305.63    |
| 2887 |                                 NCGC00390567-01                                 | SARS-CoV2 3CL Protease |     305.80    |
| 2888 |                                 NCGC00385750-01                                 | SARS-CoV2 3CL Protease |     305.90    |
| 2889 |                                 NCGC00385344-01                                 | SARS-CoV2 3CL Protease |     306.01    |
| 2890 |                         NCGC00249390-02&NCGC00249390-05                         | SARS-CoV2 3CL Protease |     306.10    |
| 2891 |                                 NCGC00485114-01                                 | SARS-CoV2 3CL Protease |     306.19    |
| 2892 |                                 NCGC00380886-01                                 | SARS-CoV2 3CL Protease |     306.31    |
| 2893 |                                 NCGC00178213-05                                 | SARS-CoV2 3CL Protease |     306.31    |
| 2894 |                                 NCGC00247751-02                                 | SARS-CoV2 3CL Protease |     306.37    |
| 2895 |                                 NCGC00169419-02                                 | SARS-CoV2 3CL Protease |     306.86    |
| 2896 |                         NCGC00162380-03&NCGC00162380-06                         | SARS-CoV2 3CL Protease |     307.23    |
| 2897 |                                 NCGC00381246-01                                 | SARS-CoV2 3CL Protease |     307.48    |
| 2898 |                                 NCGC00386656-01                                 | SARS-CoV2 3CL Protease |     307.55    |
| 2899 |                                 NCGC00091219-08                                 | SARS-CoV2 3CL Protease |     307.97    |
| 2900 |                                 NCGC00389215-01                                 | SARS-CoV2 3CL Protease |     308.04    |
| 2901 |                                 NCGC00386239-01                                 | SARS-CoV2 3CL Protease |     308.04    |
| 2902 |                                 NCGC00385538-01                                 | SARS-CoV2 3CL Protease |     308.66    |
| 2903 |                         NCGC00386141-01&NCGC00386141-07                         | SARS-CoV2 3CL Protease |     310.02    |
| 2904 |                                 NCGC00167468-02                                 | SARS-CoV2 3CL Protease |     310.11    |
| 2905 |                                 NCGC00015762-11                                 | SARS-CoV2 3CL Protease |     310.48    |
| 2906 |                                 NCGC00384928-01                                 | SARS-CoV2 3CL Protease |     310.59    |
| 2907 |                 NCGC00242506-06&NCGC00242506-07&NCGC00242506-13                 | SARS-CoV2 3CL Protease |     310.68    |
| 2908 |                         NCGC00164561-02&NCGC00164561-11                         | SARS-CoV2 3CL Protease |     310.77    |
| 2909 |                                 NCGC00475727-01                                 | SARS-CoV2 3CL Protease |     310.84    |
| 2910 |                         NCGC00178707-05&NCGC00178707-06                         | SARS-CoV2 3CL Protease |     311.14    |
| 2911 |                                 NCGC00095122-05                                 | SARS-CoV2 3CL Protease |     311.18    |
| 2912 |                                 NCGC00386006-01                                 | SARS-CoV2 3CL Protease |     311.33    |
| 2913 |                                 NCGC00385919-01                                 | SARS-CoV2 3CL Protease |     312.58    |
| 2914 |                                 NCGC00380312-01                                 | SARS-CoV2 3CL Protease |     312.71    |
| 2915 |                                 NCGC00263221-03                                 | SARS-CoV2 3CL Protease |     312.80    |
| 2916 |                                 NCGC00263190-11                                 | SARS-CoV2 3CL Protease |     313.07    |
| 2917 |                                 NCGC00481106-01                                 | SARS-CoV2 3CL Protease |     313.61    |
| 2918 |                                 NCGC00402250-03                                 | SARS-CoV2 3CL Protease |     313.64    |
| 2919 |                                 NCGC00378855-02                                 | SARS-CoV2 3CL Protease |     313.87    |
| 2920 |                                 NCGC00510232-02                                 | SARS-CoV2 3CL Protease |     313.89    |
| 2921 |                                 NCGC00532512-01                                 | SARS-CoV2 3CL Protease |     314.27    |
| 2922 |                                 NCGC00018143-05                                 | SARS-CoV2 3CL Protease |     314.45    |
| 2923 |                                 NCGC00181012-01                                 | SARS-CoV2 3CL Protease |     314.61    |
| 2924 |                                 NCGC00185003-01                                 | SARS-CoV2 3CL Protease |     315.04    |
| 2925 |                                 NCGC00378703-02                                 | SARS-CoV2 3CL Protease |     315.75    |
| 2926 |                                 NCGC00095312-04                                 | SARS-CoV2 3CL Protease |     315.79    |
| 2927 |                                 NCGC00167523-03                                 | SARS-CoV2 3CL Protease |     315.83    |
| 2928 |                                 NCGC00386666-01                                 | SARS-CoV2 3CL Protease |     316.17    |
| 2929 |                                 NCGC00014650-04                                 | SARS-CoV2 3CL Protease |     316.40    |
| 2930 |                                 NCGC00370746-10                                 | SARS-CoV2 3CL Protease |     316.92    |
| 2931 |                         NCGC00346875-02&NCGC00346875-03                         | SARS-CoV2 3CL Protease |     317.11    |
| 2932 |                                 NCGC00370941-01                                 | SARS-CoV2 3CL Protease |     317.30    |
| 2933 |                                 NCGC00182999-01                                 | SARS-CoV2 3CL Protease |     317.53    |
| 2934 |                                 NCGC00387877-01                                 | SARS-CoV2 3CL Protease |     317.63    |
| 2935 |                                 NCGC00015580-13                                 | SARS-CoV2 3CL Protease |     317.65    |
| 2936 |                         NCGC00015580-22&NCGC00261391-01                         | SARS-CoV2 3CL Protease |     317.65    |
| 2937 |                                 NCGC00380573-01                                 | SARS-CoV2 3CL Protease |     318.22    |
| 2938 |                                 NCGC00385384-01                                 | SARS-CoV2 3CL Protease |     318.22    |
| 2939 |                                 NCGC00389519-01                                 | SARS-CoV2 3CL Protease |     318.48    |
| 2940 |                         NCGC00370899-02&NCGC00370899-04                         | SARS-CoV2 3CL Protease |     318.48    |
| 2941 |                                 NCGC00168796-02                                 | SARS-CoV2 3CL Protease |     319.07    |
| 2942 |                                 NCGC00421835-01                                 | SARS-CoV2 3CL Protease |     319.41    |
| 2943 |                                 NCGC00370683-05                                 | SARS-CoV2 3CL Protease |     319.56    |
| 2944 |                                 NCGC00379165-02                                 | SARS-CoV2 3CL Protease |     319.86    |
| 2945 |                                 NCGC00485980-01                                 | SARS-CoV2 3CL Protease |     319.90    |
| 2946 |                                 NCGC00346481-02                                 | SARS-CoV2 3CL Protease |     319.90    |
| 2947 |                                 NCGC00274082-01                                 | SARS-CoV2 3CL Protease |     320.09    |
| 2948 |                                 NCGC00380448-01                                 | SARS-CoV2 3CL Protease |     320.26    |
| 2949 |                                 NCGC00381127-01                                 | SARS-CoV2 3CL Protease |     320.28    |
| 2950 |                                 NCGC00385143-01                                 | SARS-CoV2 3CL Protease |     320.28    |
| 2951 |                         NCGC00356417-04&NCGC00356417-05                         | SARS-CoV2 3CL Protease |     320.79    |
| 2952 |                         NCGC00178860-03&NCGC00178860-06                         | SARS-CoV2 3CL Protease |     320.83    |
| 2953 |                                 NCGC00015305-05                                 | SARS-CoV2 3CL Protease |     320.88    |
| 2954 |                                 NCGC00482790-01                                 | SARS-CoV2 3CL Protease |     321.15    |
| 2955 |                                 NCGC00015600-04                                 | SARS-CoV2 3CL Protease |     321.28    |
| 2956 |                                 NCGC00390788-02                                 | SARS-CoV2 3CL Protease |     321.42    |
| 2957 |                                 NCGC00380268-01                                 | SARS-CoV2 3CL Protease |     321.54    |
| 2958 |                                 NCGC00390606-01                                 | SARS-CoV2 3CL Protease |     321.94    |
| 2959 |                                 NCGC00389470-01                                 | SARS-CoV2 3CL Protease |     321.95    |
| 2960 |                                 NCGC00386273-01                                 | SARS-CoV2 3CL Protease |     321.95    |
| 2961 |                                 NCGC00346595-02                                 | SARS-CoV2 3CL Protease |     322.04    |
| 2962 |                                 NCGC00408854-01                                 | SARS-CoV2 3CL Protease |     322.10    |
| 2963 |                                 NCGC00261970-01                                 | SARS-CoV2 3CL Protease |     322.73    |
| 2964 |                         NCGC00263171-03&NCGC00263171-08                         | SARS-CoV2 3CL Protease |     322.78    |
| 2965 |                                 NCGC00384661-01                                 | SARS-CoV2 3CL Protease |     322.82    |
| 2966 |                                 NCGC00345828-07                                 | SARS-CoV2 3CL Protease |     323.04    |
| 2967 |                                 NCGC00182065-02                                 | SARS-CoV2 3CL Protease |     323.62    |
| 2968 |                                 NCGC00485570-01                                 | SARS-CoV2 3CL Protease |     323.84    |
| 2969 |                                 NCGC00015807-04                                 | SARS-CoV2 3CL Protease |     323.96    |
| 2970 |                                 NCGC00371019-02                                 | SARS-CoV2 3CL Protease |     324.24    |
| 2971 |                         NCGC00015205-10&NCGC00260883-01                         | SARS-CoV2 3CL Protease |     324.28    |
| 2972 |                         NCGC00263546-01&NCGC00263546-03                         | SARS-CoV2 3CL Protease |     324.59    |
| 2973 |                                 NCGC00378668-01                                 | SARS-CoV2 3CL Protease |     325.01    |
| 2974 |                                 NCGC00380737-01                                 | SARS-CoV2 3CL Protease |     325.01    |
| 2975 |                                 NCGC00381162-01                                 | SARS-CoV2 3CL Protease |     325.13    |
| 2976 |                                 NCGC00182990-01                                 | SARS-CoV2 3CL Protease |     325.16    |
| 2977 |                                 NCGC00347956-02                                 | SARS-CoV2 3CL Protease |     325.29    |
| 2978 |                         NCGC00022398-05&NCGC00022398-13                         | SARS-CoV2 3CL Protease |     325.32    |
| 2979 |                                 NCGC00241410-02                                 | SARS-CoV2 3CL Protease |     325.48    |
| 2980 |                 NCGC00345794-07&NCGC00345794-10&NCGC00345794-11                 | SARS-CoV2 3CL Protease |     325.94    |
| 2981 |                                 NCGC00169578-03                                 | SARS-CoV2 3CL Protease |     326.80    |
| 2982 |                                 NCGC00168872-03                                 | SARS-CoV2 3CL Protease |     327.33    |
| 2983 |                                 NCGC00402234-02                                 | SARS-CoV2 3CL Protease |     327.37    |
| 2984 |                                 NCGC00091666-04                                 | SARS-CoV2 3CL Protease |     327.58    |
| 2985 |                                 NCGC00384919-01                                 | SARS-CoV2 3CL Protease |     327.71    |
| 2986 |                                 NCGC00381438-01                                 | SARS-CoV2 3CL Protease |     327.94    |
| 2987 |                                 NCGC00381148-01                                 | SARS-CoV2 3CL Protease |     327.94    |
| 2988 |                                 NCGC00386827-01                                 | SARS-CoV2 3CL Protease |     328.46    |
| 2989 |                                 NCGC00385710-01                                 | SARS-CoV2 3CL Protease |     328.71    |
| 2990 |                                 NCGC00483012-01                                 | SARS-CoV2 3CL Protease |     328.90    |
| 2991 |                                 NCGC00093766-04                                 | SARS-CoV2 3CL Protease |     329.41    |
| 2992 |                                 NCGC00015281-03                                 | SARS-CoV2 3CL Protease |     329.49    |
| 2993 |                                 NCGC00016710-05                                 | SARS-CoV2 3CL Protease |     329.49    |
| 2994 |                                 NCGC00389800-01                                 | SARS-CoV2 3CL Protease |     329.85    |
| 2995 |                         NCGC00346972-04&NCGC00346972-08                         | SARS-CoV2 3CL Protease |     329.85    |
| 2996 |                                 NCGC00183841-01                                 | SARS-CoV2 3CL Protease |     330.26    |
| 2997 |                                 NCGC00183844-04                                 | SARS-CoV2 3CL Protease |     330.32    |
| 2998 |                                 NCGC00183844-01                                 | SARS-CoV2 3CL Protease |     330.32    |
| 2999 |                         NCGC00263156-12&NCGC00263156-14                         | SARS-CoV2 3CL Protease |     330.39    |
| 3000 |                                 NCGC00389321-03                                 | SARS-CoV2 3CL Protease |     330.39    |
| 3001 |                                 NCGC00389613-01                                 | SARS-CoV2 3CL Protease |     330.50    |
