+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 2467 |                         NCGC00386394-01&NCGC00386394-03                         | SARS-CoV2 3CL Protease |     458.56    |
| 2468 |                 NCGC00016786-15&NCGC00016786-18&NCGC00016786-25                 | SARS-CoV2 3CL Protease |     458.60    |
| 2469 |                                 NCGC00264001-02                                 | SARS-CoV2 3CL Protease |     459.03    |
| 2470 |                                 NCGC00378598-01                                 | SARS-CoV2 3CL Protease |     459.31    |
| 2471 |                                 NCGC00386619-01                                 | SARS-CoV2 3CL Protease |     459.82    |
| 2472 |                                 NCGC00509984-01                                 | SARS-CoV2 3CL Protease |     460.90    |
| 2473 |                                 NCGC00015285-04                                 | SARS-CoV2 3CL Protease |     461.36    |
| 2474 |                                 NCGC00384509-01                                 | SARS-CoV2 3CL Protease |     461.66    |
| 2475 |                                 NCGC00384829-01                                 | SARS-CoV2 3CL Protease |     461.74    |
| 2476 |                                 NCGC00024476-06                                 | SARS-CoV2 3CL Protease |     461.85    |
| 2477 |                                 NCGC00380985-01                                 | SARS-CoV2 3CL Protease |     462.68    |
| 2478 |                         NCGC00018099-09&NCGC00018099-17                         | SARS-CoV2 3CL Protease |     462.84    |
| 2479 |                                 NCGC00686699-01                                 | SARS-CoV2 3CL Protease |     463.61    |
| 2480 |                                 NCGC00386382-03                                 | SARS-CoV2 3CL Protease |     463.63    |
| 2481 |                         NCGC00021301-06&NCGC00021301-09                         | SARS-CoV2 3CL Protease |     464.02    |
| 2482 |                         NCGC00017331-05&NCGC00017331-07                         | SARS-CoV2 3CL Protease |     466.78    |
| 2483 |                                 NCGC00390657-02                                 | SARS-CoV2 3CL Protease |     467.66    |
| 2484 |                                 NCGC00389805-01                                 | SARS-CoV2 3CL Protease |     469.72    |
| 2485 |                                 NCGC00385068-02                                 | SARS-CoV2 3CL Protease |     470.11    |
| 2486 |                                 NCGC00016353-08                                 | SARS-CoV2 3CL Protease |     472.85    |
| 2487 |                                 NCGC00095156-06                                 | SARS-CoV2 3CL Protease |     473.45    |
| 2488 |                         NCGC00162149-04&NCGC00162149-07                         | SARS-CoV2 3CL Protease |     473.97    |
| 2489 |                                 NCGC00384853-01                                 | SARS-CoV2 3CL Protease |     475.95    |
| 2490 |                                 NCGC00384607-01                                 | SARS-CoV2 3CL Protease |     476.86    |
| 2491 |                                 NCGC00485929-01                                 | SARS-CoV2 3CL Protease |     476.88    |
| 2492 |                                 NCGC00169052-03                                 | SARS-CoV2 3CL Protease |     477.02    |
| 2493 |                 NCGC00025297-04&NCGC00025297-06&NCGC00025297-10                 | SARS-CoV2 3CL Protease |     477.31    |
| 2494 |                                 NCGC00159507-02                                 | SARS-CoV2 3CL Protease |     477.48    |
| 2495 |                                 NCGC00521942-01                                 | SARS-CoV2 3CL Protease |     478.76    |
| 2496 |                                 NCGC00380658-01                                 | SARS-CoV2 3CL Protease |     479.38    |
| 2497 |                         NCGC00246968-04&NCGC00246968-07                         | SARS-CoV2 3CL Protease |     482.85    |
| 2498 |                                 NCGC00347772-02                                 | SARS-CoV2 3CL Protease |     484.69    |
| 2499 |                                 NCGC00380773-01                                 | SARS-CoV2 3CL Protease |     484.81    |
| 2500 |                                 NCGC00181045-01                                 | SARS-CoV2 3CL Protease |     485.09    |
| 2501 |                                 NCGC00380482-01                                 | SARS-CoV2 3CL Protease |     485.36    |
| 2502 |                                 NCGC00263148-07                                 | SARS-CoV2 3CL Protease |     485.51    |
| 2503 |                         NCGC00249888-03&NCGC00249888-04                         | SARS-CoV2 3CL Protease |     485.92    |
| 2504 |                                 NCGC00380652-01                                 | SARS-CoV2 3CL Protease |     486.09    |
| 2505 |                                 NCGC00185743-02                                 | SARS-CoV2 3CL Protease |     486.28    |
| 2506 |                                 NCGC00261971-01                                 | SARS-CoV2 3CL Protease |     486.56    |
| 2507 |                                 NCGC00482790-01                                 | SARS-CoV2 3CL Protease |     489.23    |
| 2508 |                                 NCGC00163662-01                                 | SARS-CoV2 3CL Protease |     489.40    |
| 2509 |                                 NCGC00169248-02                                 | SARS-CoV2 3CL Protease |     490.03    |
| 2510 |                                 NCGC00095239-05                                 | SARS-CoV2 3CL Protease |     491.98    |
| 2511 |                                 NCGC00380999-01                                 | SARS-CoV2 3CL Protease |     492.17    |
| 2512 |                                 NCGC00263955-02                                 | SARS-CoV2 3CL Protease |     496.21    |
| 2513 |                                 NCGC00386202-01                                 | SARS-CoV2 3CL Protease |     496.36    |
| 2514 |                                 NCGC00182058-03                                 | SARS-CoV2 3CL Protease |     497.11    |
| 2515 |                                 NCGC00249883-01                                 | SARS-CoV2 3CL Protease |     498.35    |
| 2516 |                                 NCGC00169820-03                                 | SARS-CoV2 3CL Protease |     498.58    |
| 2517 |                                 NCGC00181040-02                                 | SARS-CoV2 3CL Protease |     499.60    |
| 2518 |                                 NCGC00370889-01                                 | SARS-CoV2 3CL Protease |     499.62    |
| 2519 |                                 NCGC00385235-01                                 | SARS-CoV2 3CL Protease |     500.82    |
| 2520 |                                 NCGC00181099-01                                 | SARS-CoV2 3CL Protease |     501.80    |
| 2521 |                                 NCGC00346563-03                                 | SARS-CoV2 3CL Protease |     502.24    |
| 2522 |                                 NCGC00380661-01                                 | SARS-CoV2 3CL Protease |     502.56    |
| 2523 |                                 NCGC00650297-01                                 | SARS-CoV2 3CL Protease |     504.38    |
| 2524 |                                 NCGC00386111-01                                 | SARS-CoV2 3CL Protease |     504.82    |
| 2525 |                                 NCGC00378688-01                                 | SARS-CoV2 3CL Protease |     506.24    |
| 2526 |                                 NCGC00522516-01                                 | SARS-CoV2 3CL Protease |     506.27    |
| 2527 |                                 NCGC00378811-02                                 | SARS-CoV2 3CL Protease |     507.33    |
| 2528 |                         NCGC00015121-17&NCGC00015121-25                         | SARS-CoV2 3CL Protease |     508.19    |
| 2529 |                                 NCGC00093741-03                                 | SARS-CoV2 3CL Protease |     508.45    |
| 2530 |                                 NCGC00016801-05                                 | SARS-CoV2 3CL Protease |     509.02    |
| 2531 |                                 NCGC00510682-01                                 | SARS-CoV2 3CL Protease |     509.12    |
| 2532 |                                 NCGC00370782-01                                 | SARS-CoV2 3CL Protease |     511.54    |
| 2533 |                         NCGC00025228-08&NCGC00025228-15                         | SARS-CoV2 3CL Protease |     512.04    |
| 2534 |                                 NCGC00169419-02                                 | SARS-CoV2 3CL Protease |     512.56    |
| 2535 |                                 NCGC00180650-02                                 | SARS-CoV2 3CL Protease |     515.74    |
| 2536 |                                 NCGC00346833-03                                 | SARS-CoV2 3CL Protease |     515.88    |
| 2537 |                                 NCGC00180043-02                                 | SARS-CoV2 3CL Protease |     515.96    |
| 2538 |                         NCGC00250375-10&NCGC00250375-14                         | SARS-CoV2 3CL Protease |     517.27    |
| 2539 |                                 NCGC00169103-03                                 | SARS-CoV2 3CL Protease |     517.56    |
| 2540 |                                 NCGC00024307-05                                 | SARS-CoV2 3CL Protease |     519.21    |
| 2541 |                         NCGC00346551-03&NCGC00346551-05                         | SARS-CoV2 3CL Protease |     519.64    |
| 2542 |                                 NCGC00178783-03                                 | SARS-CoV2 3CL Protease |     519.71    |
| 2543 |                                 NCGC00179685-03                                 | SARS-CoV2 3CL Protease |     521.55    |
| 2544 |                                 NCGC00508824-01                                 | SARS-CoV2 3CL Protease |     521.67    |
| 2545 |                                 NCGC00385334-01                                 | SARS-CoV2 3CL Protease |     522.06    |
| 2546 |                                 NCGC00380916-01                                 | SARS-CoV2 3CL Protease |     523.34    |
| 2547 |                                 NCGC00249886-01                                 | SARS-CoV2 3CL Protease |     524.22    |
| 2548 |                                 NCGC00381292-01                                 | SARS-CoV2 3CL Protease |     525.87    |
| 2549 |                                 NCGC00380599-01                                 | SARS-CoV2 3CL Protease |     525.90    |
| 2550 |                                 NCGC00380204-01                                 | SARS-CoV2 3CL Protease |     526.79    |
| 2551 |                                 NCGC00384897-01                                 | SARS-CoV2 3CL Protease |     528.56    |
| 2552 |                                 NCGC00263825-02                                 | SARS-CoV2 3CL Protease |     528.72    |
| 2553 |                                 NCGC00380935-01                                 | SARS-CoV2 3CL Protease |     529.01    |
| 2554 |                                 NCGC00385632-01                                 | SARS-CoV2 3CL Protease |     529.09    |
| 2555 |                 NCGC00015643-08&NCGC00015643-11&NCGC00015643-13                 | SARS-CoV2 3CL Protease |     529.20    |
| 2556 |                                 NCGC00385186-01                                 | SARS-CoV2 3CL Protease |     531.87    |
| 2557 |                                 NCGC00485408-01                                 | SARS-CoV2 3CL Protease |     532.74    |
| 2558 |                                 NCGC00385299-01                                 | SARS-CoV2 3CL Protease |     533.32    |
| 2559 |                                 NCGC00381443-01                                 | SARS-CoV2 3CL Protease |     533.32    |
| 2560 |                                 NCGC00015644-03                                 | SARS-CoV2 3CL Protease |     533.93    |
| 2561 |                                 NCGC00024359-10                                 | SARS-CoV2 3CL Protease |     533.94    |
| 2562 |                                 NCGC00181290-01                                 | SARS-CoV2 3CL Protease |     534.93    |
| 2563 |                                 NCGC00532503-01                                 | SARS-CoV2 3CL Protease |     535.21    |
| 2564 |                                 NCGC00385344-01                                 | SARS-CoV2 3CL Protease |     535.77    |
| 2565 |                                 NCGC00262549-02                                 | SARS-CoV2 3CL Protease |     536.63    |
| 2566 |                                 NCGC00180565-02                                 | SARS-CoV2 3CL Protease |     536.92    |
| 2567 |                                 NCGC00380871-01                                 | SARS-CoV2 3CL Protease |     537.82    |
| 2568 |                                 NCGC00347643-02                                 | SARS-CoV2 3CL Protease |     538.28    |
| 2569 |                                 NCGC00385877-01                                 | SARS-CoV2 3CL Protease |     538.63    |
| 2570 |                                 NCGC00179612-03                                 | SARS-CoV2 3CL Protease |     539.52    |
| 2571 |                                 NCGC00378611-03                                 | SARS-CoV2 3CL Protease |     540.22    |
| 2572 |                                 NCGC00162286-02                                 | SARS-CoV2 3CL Protease |     540.56    |
| 2573 |                                 NCGC00167831-05                                 | SARS-CoV2 3CL Protease |     540.76    |
| 2574 |                                 NCGC00386169-01                                 | SARS-CoV2 3CL Protease |     540.96    |
| 2575 |                                 NCGC00180267-02                                 | SARS-CoV2 3CL Protease |     541.96    |
| 2576 |                                 NCGC00181044-04                                 | SARS-CoV2 3CL Protease |     542.92    |
| 2577 |                                 NCGC00181037-03                                 | SARS-CoV2 3CL Protease |     543.21    |
| 2578 |                                 NCGC00166015-02                                 | SARS-CoV2 3CL Protease |     543.35    |
| 2579 |                                 NCGC00169684-02                                 | SARS-CoV2 3CL Protease |     543.84    |
| 2580 |                                 NCGC00510144-01                                 | SARS-CoV2 3CL Protease |     544.84    |
| 2581 |                                 NCGC00532514-01                                 | SARS-CoV2 3CL Protease |     545.52    |
| 2582 |                                 NCGC00380235-01                                 | SARS-CoV2 3CL Protease |     546.41    |
| 2583 |                                 NCGC00016981-05                                 | SARS-CoV2 3CL Protease |     546.80    |
| 2584 |                                 NCGC00263162-08                                 | SARS-CoV2 3CL Protease |     547.86    |
| 2585 |                                 NCGC00385137-01                                 | SARS-CoV2 3CL Protease |     547.99    |
| 2586 |                         NCGC00016667-04&NCGC00016667-05                         | SARS-CoV2 3CL Protease |     548.63    |
| 2587 |                                 NCGC00178566-03                                 | SARS-CoV2 3CL Protease |     550.97    |
| 2588 |                                 NCGC00386159-01                                 | SARS-CoV2 3CL Protease |     551.18    |
| 2589 |                                 NCGC00385411-01                                 | SARS-CoV2 3CL Protease |     551.82    |
| 2590 |                 NCGC00023509-13&NCGC00023509-16&NCGC00023509-18                 | SARS-CoV2 3CL Protease |     552.21    |
| 2591 |                                 NCGC00347780-02                                 | SARS-CoV2 3CL Protease |     553.62    |
| 2592 |                                 NCGC00183017-01                                 | SARS-CoV2 3CL Protease |     553.95    |
| 2593 |                                 NCGC00522632-01                                 | SARS-CoV2 3CL Protease |     555.36    |
| 2594 |                                 NCGC00485650-01                                 | SARS-CoV2 3CL Protease |     555.81    |
| 2595 |                                 NCGC00385369-01                                 | SARS-CoV2 3CL Protease |     557.90    |
| 2596 |                                 NCGC00179602-03                                 | SARS-CoV2 3CL Protease |     558.00    |
| 2597 |                                 NCGC00167981-03                                 | SARS-CoV2 3CL Protease |     558.11    |
| 2598 |                                 NCGC00389594-01                                 | SARS-CoV2 3CL Protease |     560.91    |
| 2599 |                                 NCGC00169298-03                                 | SARS-CoV2 3CL Protease |     561.06    |
| 2600 |                                 NCGC00381257-01                                 | SARS-CoV2 3CL Protease |     562.04    |
| 2601 |                                 NCGC00385234-01                                 | SARS-CoV2 3CL Protease |     562.37    |
| 2602 |                                 NCGC00273481-01                                 | SARS-CoV2 3CL Protease |     563.59    |
| 2603 |                                 NCGC00380966-01                                 | SARS-CoV2 3CL Protease |     564.11    |
| 2604 |                                 NCGC00346548-07                                 | SARS-CoV2 3CL Protease |     566.63    |
| 2605 |                                 NCGC00180848-02                                 | SARS-CoV2 3CL Protease |     567.60    |
| 2606 |                                 NCGC00385515-01                                 | SARS-CoV2 3CL Protease |     567.89    |
| 2607 |                                 NCGC00179755-02                                 | SARS-CoV2 3CL Protease |     568.34    |
| 2608 |                                 NCGC00508704-02                                 | SARS-CoV2 3CL Protease |     568.51    |
| 2609 |                                 NCGC00380503-01                                 | SARS-CoV2 3CL Protease |     569.09    |
| 2610 |                                 NCGC00015152-03                                 | SARS-CoV2 3CL Protease |     569.14    |
| 2611 |                                 NCGC00386734-01                                 | SARS-CoV2 3CL Protease |     569.63    |
| 2612 |                                 NCGC00179511-08                                 | SARS-CoV2 3CL Protease |     571.79    |
| 2613 |                                 NCGC00022019-03                                 | SARS-CoV2 3CL Protease |     572.22    |
| 2614 |                                 NCGC00485987-01                                 | SARS-CoV2 3CL Protease |     572.99    |
| 2615 |                                 NCGC00386072-01                                 | SARS-CoV2 3CL Protease |     573.46    |
| 2616 |                                 NCGC00347372-02                                 | SARS-CoV2 3CL Protease |     574.89    |
| 2617 |                                 NCGC00180737-03                                 | SARS-CoV2 3CL Protease |     576.56    |
| 2618 |                                 NCGC00378618-01                                 | SARS-CoV2 3CL Protease |     577.16    |
| 2619 |                                 NCGC00345841-02                                 | SARS-CoV2 3CL Protease |     577.83    |
| 2620 |                                 NCGC00484907-01                                 | SARS-CoV2 3CL Protease |     578.02    |
| 2621 |                                 NCGC00249909-01                                 | SARS-CoV2 3CL Protease |     578.94    |
| 2622 |                                 NCGC00344524-01                                 | SARS-CoV2 3CL Protease |     579.86    |
| 2623 |                         NCGC00263884-02&NCGC00263884-08                         | SARS-CoV2 3CL Protease |     580.28    |
| 2624 |                                 NCGC00018098-07                                 | SARS-CoV2 3CL Protease |     580.33    |
| 2625 |                 NCGC00345794-07&NCGC00345794-10&NCGC00345794-11                 | SARS-CoV2 3CL Protease |     582.82    |
| 2626 |                                 NCGC00160543-01                                 | SARS-CoV2 3CL Protease |     583.14    |
| 2627 |                                 NCGC00384848-01                                 | SARS-CoV2 3CL Protease |     583.87    |
| 2628 |                                 NCGC00370963-01                                 | SARS-CoV2 3CL Protease |     584.99    |
| 2629 |                                 NCGC00162291-02                                 | SARS-CoV2 3CL Protease |     585.48    |
| 2630 |                                 NCGC00385731-01                                 | SARS-CoV2 3CL Protease |     586.09    |
| 2631 |                                 NCGC00510033-02                                 | SARS-CoV2 3CL Protease |     587.56    |
| 2632 |                                 NCGC00402285-03                                 | SARS-CoV2 3CL Protease |     588.47    |
| 2633 |                                 NCGC00380458-01                                 | SARS-CoV2 3CL Protease |     588.52    |
| 2634 |                                 NCGC00015166-09                                 | SARS-CoV2 3CL Protease |     589.90    |
| 2635 |                                 NCGC00167420-01                                 | SARS-CoV2 3CL Protease |     590.55    |
| 2636 |                                 NCGC00380324-01                                 | SARS-CoV2 3CL Protease |     591.26    |
| 2637 |                                 NCGC00261970-01                                 | SARS-CoV2 3CL Protease |     591.73    |
| 2638 |                                 NCGC00385099-01                                 | SARS-CoV2 3CL Protease |     592.73    |
| 2639 |                                 NCGC00380918-01                                 | SARS-CoV2 3CL Protease |     593.24    |
| 2640 |                                 NCGC00386178-01                                 | SARS-CoV2 3CL Protease |     594.16    |
| 2641 |                                 NCGC00386011-01                                 | SARS-CoV2 3CL Protease |     594.90    |
| 2642 |                                 NCGC00390724-02                                 | SARS-CoV2 3CL Protease |     595.16    |
| 2643 |                                 NCGC00387169-01                                 | SARS-CoV2 3CL Protease |     596.34    |
| 2644 |                                 NCGC00179975-02                                 | SARS-CoV2 3CL Protease |     597.05    |
| 2645 |                                 NCGC00159549-16                                 | SARS-CoV2 3CL Protease |     597.36    |
| 2646 |                                 NCGC00169804-02                                 | SARS-CoV2 3CL Protease |     598.01    |
| 2647 |                                 NCGC00094221-03                                 | SARS-CoV2 3CL Protease |     598.36    |
| 2648 |                                 NCGC00483926-01                                 | SARS-CoV2 3CL Protease |     602.26    |
| 2649 |                                 NCGC00380734-01                                 | SARS-CoV2 3CL Protease |     602.45    |
| 2650 |                 NCGC00095099-05&NCGC00095099-11&NCGC00260784-01                 | SARS-CoV2 3CL Protease |     603.04    |
| 2651 |                                 NCGC00385775-01                                 | SARS-CoV2 3CL Protease |     603.24    |
| 2652 |                                 NCGC00014648-04                                 | SARS-CoV2 3CL Protease |     604.11    |
| 2653 |                                 NCGC00074767-04                                 | SARS-CoV2 3CL Protease |     604.52    |
| 2654 |                                 NCGC00370837-01                                 | SARS-CoV2 3CL Protease |     605.16    |
| 2655 |                                 NCGC00386057-01                                 | SARS-CoV2 3CL Protease |     605.57    |
| 2656 |                                 NCGC00183865-01                                 | SARS-CoV2 3CL Protease |     606.59    |
| 2657 |                                 NCGC00522037-01                                 | SARS-CoV2 3CL Protease |     606.71    |
| 2658 |                                 NCGC00380670-01                                 | SARS-CoV2 3CL Protease |     606.80    |
| 2659 |                                 NCGC00263655-01                                 | SARS-CoV2 3CL Protease |     610.44    |
| 2660 |                                 NCGC00179861-02                                 | SARS-CoV2 3CL Protease |     611.20    |
| 2661 |                                 NCGC00522011-01                                 | SARS-CoV2 3CL Protease |     611.75    |
| 2662 |                         NCGC00346674-02&NCGC00346674-05                         | SARS-CoV2 3CL Protease |     613.53    |
| 2663 |                                 NCGC00370908-01                                 | SARS-CoV2 3CL Protease |     614.26    |
| 2664 |                         NCGC00162241-04&NCGC00162241-09                         | SARS-CoV2 3CL Protease |     616.11    |
| 2665 |                         NCGC00386330-01&NCGC00386330-03                         | SARS-CoV2 3CL Protease |     616.20    |
| 2666 |                         NCGC00167959-05&NCGC00167959-12                         | SARS-CoV2 3CL Protease |     617.41    |
| 2667 |                                 NCGC00380962-01                                 | SARS-CoV2 3CL Protease |     620.12    |
| 2668 |                                 NCGC00485943-01                                 | SARS-CoV2 3CL Protease |     621.86    |
| 2669 |                                 NCGC00263517-03                                 | SARS-CoV2 3CL Protease |     624.71    |
| 2670 |                                 NCGC00274271-01                                 | SARS-CoV2 3CL Protease |     624.88    |
| 2671 |                                 NCGC00378832-01                                 | SARS-CoV2 3CL Protease |     625.16    |
| 2672 |                         NCGC00167472-03&NCGC00167472-10                         | SARS-CoV2 3CL Protease |     626.38    |
| 2673 |                         NCGC00095709-02&NCGC00095709-08                         | SARS-CoV2 3CL Protease |     626.78    |
| 2674 |                                 NCGC00167301-02                                 | SARS-CoV2 3CL Protease |     626.89    |
| 2675 |                                 NCGC00015336-05                                 | SARS-CoV2 3CL Protease |     627.30    |
| 2676 |                                 NCGC00249926-01                                 | SARS-CoV2 3CL Protease |     627.81    |
| 2677 |                                 NCGC00162100-03                                 | SARS-CoV2 3CL Protease |     628.96    |
| 2678 |                                 NCGC00260871-01                                 | SARS-CoV2 3CL Protease |     629.32    |
| 2679 |                                 NCGC00384933-01                                 | SARS-CoV2 3CL Protease |     629.92    |
| 2680 |                                 NCGC00016242-05                                 | SARS-CoV2 3CL Protease |     633.15    |
| 2681 |                                 NCGC00015008-05                                 | SARS-CoV2 3CL Protease |     634.76    |
| 2682 |                                 NCGC00015984-05                                 | SARS-CoV2 3CL Protease |     635.89    |
| 2683 |                                 NCGC00162400-09                                 | SARS-CoV2 3CL Protease |     638.10    |
| 2684 |                                 NCGC00379039-02                                 | SARS-CoV2 3CL Protease |     639.20    |
| 2685 |                                 NCGC00169081-02                                 | SARS-CoV2 3CL Protease |     639.63    |
| 2686 |                         NCGC00390545-01&NCGC00390545-02                         | SARS-CoV2 3CL Protease |     640.75    |
| 2687 |                                 NCGC00159450-04                                 | SARS-CoV2 3CL Protease |     642.08    |
| 2688 |                                 NCGC00384793-01                                 | SARS-CoV2 3CL Protease |     643.34    |
| 2689 |                                 NCGC00389282-01                                 | SARS-CoV2 3CL Protease |     643.59    |
| 2690 |                                 NCGC00179291-04                                 | SARS-CoV2 3CL Protease |     644.01    |
| 2691 |                                 NCGC00381227-01                                 | SARS-CoV2 3CL Protease |     645.14    |
| 2692 |                                 NCGC00163492-01                                 | SARS-CoV2 3CL Protease |     646.06    |
| 2693 |                                 NCGC00384656-01                                 | SARS-CoV2 3CL Protease |     647.78    |
| 2694 |                                 NCGC00167524-02                                 | SARS-CoV2 3CL Protease |     648.53    |
| 2695 |                                 NCGC00485396-01                                 | SARS-CoV2 3CL Protease |     649.72    |
| 2696 |                                 NCGC00095136-09                                 | SARS-CoV2 3CL Protease |     653.00    |
| 2697 |                                 NCGC00015969-05                                 | SARS-CoV2 3CL Protease |     653.40    |
| 2698 |                                 NCGC00179259-06                                 | SARS-CoV2 3CL Protease |     653.43    |
| 2699 |                 NCGC00167453-02&NCGC00167453-03&NCGC00167453-04                 | SARS-CoV2 3CL Protease |     654.01    |
| 2700 |                                 NCGC00386678-02                                 | SARS-CoV2 3CL Protease |     655.45    |
| 2701 |                                 NCGC00186036-01                                 | SARS-CoV2 3CL Protease |     660.39    |
| 2702 |                                 NCGC00479176-02                                 | SARS-CoV2 3CL Protease |     662.33    |
| 2703 |                                 NCGC00181137-01                                 | SARS-CoV2 3CL Protease |     662.87    |
| 2704 |                                 NCGC00384811-01                                 | SARS-CoV2 3CL Protease |     663.33    |
| 2705 |                                 NCGC00166115-02                                 | SARS-CoV2 3CL Protease |     664.15    |
| 2706 |                                 NCGC00347588-02                                 | SARS-CoV2 3CL Protease |     668.87    |
| 2707 |                                 NCGC00389341-01                                 | SARS-CoV2 3CL Protease |     669.60    |
| 2708 |                                 NCGC00169398-02                                 | SARS-CoV2 3CL Protease |     669.98    |
| 2709 |                                 NCGC00378875-01                                 | SARS-CoV2 3CL Protease |     670.26    |
| 2710 |                                 NCGC00025212-08                                 | SARS-CoV2 3CL Protease |     673.01    |
| 2711 |                                 NCGC00390779-02                                 | SARS-CoV2 3CL Protease |     673.09    |
| 2712 |                                 NCGC00378631-01                                 | SARS-CoV2 3CL Protease |     673.18    |
| 2713 |                         NCGC00166307-05&NCGC00166307-06                         | SARS-CoV2 3CL Protease |     674.17    |
| 2714 |                                 NCGC00385109-01                                 | SARS-CoV2 3CL Protease |     677.50    |
| 2715 |                                 NCGC00262543-01                                 | SARS-CoV2 3CL Protease |     677.54    |
| 2716 |                                 NCGC00015564-04                                 | SARS-CoV2 3CL Protease |     679.48    |
| 2717 |                                 NCGC00346596-02                                 | SARS-CoV2 3CL Protease |     683.76    |
| 2718 |                                 NCGC00179460-03                                 | SARS-CoV2 3CL Protease |     684.29    |
| 2719 |                         NCGC00263097-03&NCGC00263097-09                         | SARS-CoV2 3CL Protease |     685.08    |
| 2720 |                         NCGC00370899-02&NCGC00370899-04                         | SARS-CoV2 3CL Protease |     685.15    |
| 2721 |                                 NCGC00389589-03                                 | SARS-CoV2 3CL Protease |     685.46    |
| 2722 |                                 NCGC00249899-01                                 | SARS-CoV2 3CL Protease |     686.58    |
| 2723 |                                 NCGC00408863-01                                 | SARS-CoV2 3CL Protease |     687.93    |
| 2724 |                         NCGC00015554-06&NCGC00015554-13                         | SARS-CoV2 3CL Protease |     688.21    |
| 2725 |                                 NCGC00178069-05                                 | SARS-CoV2 3CL Protease |     690.17    |
| 2726 |                         NCGC00186010-01&NCGC00186010-03                         | SARS-CoV2 3CL Protease |     690.37    |
| 2727 |                                 NCGC00169365-03                                 | SARS-CoV2 3CL Protease |     690.53    |
| 2728 |                                 NCGC00091737-05                                 | SARS-CoV2 3CL Protease |     691.91    |
| 2729 |                                 NCGC00384713-01                                 | SARS-CoV2 3CL Protease |     696.85    |
| 2730 |                                 NCGC00183852-01                                 | SARS-CoV2 3CL Protease |     698.12    |
| 2731 |                                 NCGC00385477-01                                 | SARS-CoV2 3CL Protease |     698.47    |
| 2732 |                                 NCGC00242514-13                                 | SARS-CoV2 3CL Protease |     699.33    |
| 2733 |                                 NCGC00091146-08                                 | SARS-CoV2 3CL Protease |     699.72    |
| 2734 |                                 NCGC00169779-03                                 | SARS-CoV2 3CL Protease |     699.98    |
| 2735 |                                 NCGC00179636-04                                 | SARS-CoV2 3CL Protease |     700.09    |
| 2736 |                                 NCGC00169833-02                                 | SARS-CoV2 3CL Protease |     701.47    |
| 2737 |                                 NCGC00090759-05                                 | SARS-CoV2 3CL Protease |     701.60    |
| 2738 |                                 NCGC00015426-07                                 | SARS-CoV2 3CL Protease |     701.61    |
| 2739 |                                 NCGC00249923-01                                 | SARS-CoV2 3CL Protease |     702.06    |
| 2740 |                                 NCGC00347358-02                                 | SARS-CoV2 3CL Protease |     702.47    |
| 2741 |                                 NCGC00485267-01                                 | SARS-CoV2 3CL Protease |     702.60    |
| 2742 |                                 NCGC00091666-04                                 | SARS-CoV2 3CL Protease |     702.85    |
| 2743 |                                 NCGC00015011-03                                 | SARS-CoV2 3CL Protease |     704.10    |
| 2744 |                                 NCGC00169933-02                                 | SARS-CoV2 3CL Protease |     704.47    |
| 2745 |                                 NCGC00387223-01                                 | SARS-CoV2 3CL Protease |     704.92    |
| 2746 |                                 NCGC00601698-01                                 | SARS-CoV2 3CL Protease |     707.20    |
| 2747 |                                 NCGC00386037-01                                 | SARS-CoV2 3CL Protease |     707.42    |
| 2748 |                                 NCGC00180686-03                                 | SARS-CoV2 3CL Protease |     707.49    |
| 2749 |                                 NCGC00378877-01                                 | SARS-CoV2 3CL Protease |     708.22    |
| 2750 |                                 NCGC00165862-04                                 | SARS-CoV2 3CL Protease |     709.09    |
| 2751 |                                 NCGC00384878-01                                 | SARS-CoV2 3CL Protease |     710.91    |
| 2752 |                                 NCGC00385391-01                                 | SARS-CoV2 3CL Protease |     714.86    |
| 2753 |                                 NCGC00182029-01                                 | SARS-CoV2 3CL Protease |     716.19    |
| 2754 |                 NCGC00015036-07&NCGC00015036-11&NCGC00015036-23                 | SARS-CoV2 3CL Protease |     716.68    |
| 2755 |                                 NCGC00248247-02                                 | SARS-CoV2 3CL Protease |     717.34    |
| 2756 |                                 NCGC00387832-02                                 | SARS-CoV2 3CL Protease |     717.49    |
| 2757 |                                 NCGC00344542-01                                 | SARS-CoV2 3CL Protease |     718.19    |
| 2758 |                                 NCGC00346824-01                                 | SARS-CoV2 3CL Protease |     718.83    |
| 2759 |                                 NCGC00025306-02                                 | SARS-CoV2 3CL Protease |     719.18    |
| 2760 |                                 NCGC00163460-03                                 | SARS-CoV2 3CL Protease |     719.76    |
| 2761 |                         NCGC00022037-07&NCGC00263480-01                         | SARS-CoV2 3CL Protease |     720.43    |
| 2762 |                                 NCGC00178332-02                                 | SARS-CoV2 3CL Protease |     720.92    |
| 2763 |                                 NCGC00181097-01                                 | SARS-CoV2 3CL Protease |     721.54    |
| 2764 |                                 NCGC00381207-01                                 | SARS-CoV2 3CL Protease |     721.75    |
| 2765 |                                 NCGC00387222-01                                 | SARS-CoV2 3CL Protease |     721.95    |
| 2766 |                                 NCGC00168996-02                                 | SARS-CoV2 3CL Protease |     722.49    |
| 2767 |                                 NCGC00386695-02                                 | SARS-CoV2 3CL Protease |     723.55    |
