+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 1640 |                                 NCGC00163742-05                                 | SARS-CoV2 3CL Protease |     596.82    |
| 1641 |                                 NCGC00169565-02                                 | SARS-CoV2 3CL Protease |     597.19    |
| 1642 |                                 NCGC00015980-04                                 | SARS-CoV2 3CL Protease |     597.52    |
| 1643 |                                 NCGC00380710-01                                 | SARS-CoV2 3CL Protease |     598.39    |
| 1644 |                                 NCGC00507883-01                                 | SARS-CoV2 3CL Protease |     598.51    |
| 1645 |                                 NCGC00390770-02                                 | SARS-CoV2 3CL Protease |     599.15    |
| 1646 |                                 NCGC00386159-01                                 | SARS-CoV2 3CL Protease |     599.95    |
| 1647 |                                 NCGC00385711-01                                 | SARS-CoV2 3CL Protease |     600.51    |
| 1648 |                                 NCGC00095095-04                                 | SARS-CoV2 3CL Protease |     601.23    |
| 1649 |                                 NCGC00385183-01                                 | SARS-CoV2 3CL Protease |     601.23    |
| 1650 |                                 NCGC00485399-01                                 | SARS-CoV2 3CL Protease |     601.81    |
| 1651 |                                 NCGC00164548-02                                 | SARS-CoV2 3CL Protease |     602.01    |
| 1652 |                                 NCGC00385270-01                                 | SARS-CoV2 3CL Protease |     602.16    |
| 1653 |                                 NCGC00485482-01                                 | SARS-CoV2 3CL Protease |     603.24    |
| 1654 |                                 NCGC00386531-01                                 | SARS-CoV2 3CL Protease |     603.88    |
| 1655 |                                 NCGC00510187-01                                 | SARS-CoV2 3CL Protease |     603.91    |
| 1656 |                         NCGC00070736-03&NCGC00070736-17                         | SARS-CoV2 3CL Protease |     604.73    |
| 1657 |                                 NCGC00166115-02                                 | SARS-CoV2 3CL Protease |     605.53    |
| 1658 |                                 NCGC00386017-01                                 | SARS-CoV2 3CL Protease |     606.04    |
| 1659 |                                 NCGC00249917-01                                 | SARS-CoV2 3CL Protease |     606.12    |
| 1660 |                                 NCGC00343773-03                                 | SARS-CoV2 3CL Protease |     606.23    |
| 1661 |                         NCGC00344565-01&NCGC00344565-04                         | SARS-CoV2 3CL Protease |     606.31    |
| 1662 |                                 NCGC00386267-03                                 | SARS-CoV2 3CL Protease |     607.20    |
| 1663 |                         NCGC00015615-11&NCGC00015615-15                         | SARS-CoV2 3CL Protease |     607.20    |
| 1664 |                                 NCGC00167439-03                                 | SARS-CoV2 3CL Protease |     607.50    |
| 1665 |                 NCGC00015834-14&NCGC00015834-19&NCGC00015834-27                 | SARS-CoV2 3CL Protease |     608.41    |
| 1666 |                                 NCGC00389595-01                                 | SARS-CoV2 3CL Protease |     608.67    |
| 1667 |                         NCGC00178741-03&NCGC00271534-03                         | SARS-CoV2 3CL Protease |     608.67    |
| 1668 |                                 NCGC00510356-01                                 | SARS-CoV2 3CL Protease |     609.89    |
| 1669 |                                 NCGC00381278-01                                 | SARS-CoV2 3CL Protease |     610.01    |
| 1670 |                                 NCGC00511354-01                                 | SARS-CoV2 3CL Protease |     611.41    |
| 1671 |                                 NCGC00346503-01                                 | SARS-CoV2 3CL Protease |     611.98    |
| 1672 |                         NCGC00164568-04&NCGC00164568-11                         | SARS-CoV2 3CL Protease |     612.25    |
| 1673 |                         NCGC00263546-01&NCGC00263546-03                         | SARS-CoV2 3CL Protease |     612.56    |
| 1674 |                                 NCGC00385911-01                                 | SARS-CoV2 3CL Protease |     613.10    |
| 1675 |                                 NCGC00385415-01                                 | SARS-CoV2 3CL Protease |     613.36    |
| 1676 |                                 NCGC00386315-02                                 | SARS-CoV2 3CL Protease |     615.14    |
| 1677 |                                 NCGC00164071-03                                 | SARS-CoV2 3CL Protease |     615.57    |
| 1678 |                                 NCGC00164128-02                                 | SARS-CoV2 3CL Protease |     615.57    |
| 1679 |                                 NCGC00169582-02                                 | SARS-CoV2 3CL Protease |     615.61    |
| 1680 |                                 NCGC00386208-01                                 | SARS-CoV2 3CL Protease |     615.86    |
| 1681 |                                 NCGC00387818-01                                 | SARS-CoV2 3CL Protease |     616.04    |
| 1682 |                         NCGC00390611-01&NCGC00390611-02                         | SARS-CoV2 3CL Protease |     616.10    |
| 1683 |                                 NCGC00169336-02                                 | SARS-CoV2 3CL Protease |     616.16    |
| 1684 |                                 NCGC00386258-01                                 | SARS-CoV2 3CL Protease |     617.59    |
| 1685 |                         NCGC00263215-04&NCGC00263215-11                         | SARS-CoV2 3CL Protease |     617.63    |
| 1686 |                                 NCGC00484900-01                                 | SARS-CoV2 3CL Protease |     617.65    |
| 1687 |                                 NCGC00384925-01                                 | SARS-CoV2 3CL Protease |     618.21    |
| 1688 |                                 NCGC00486944-01                                 | SARS-CoV2 3CL Protease |     618.47    |
| 1689 |                                 NCGC00402232-02                                 | SARS-CoV2 3CL Protease |     618.57    |
| 1690 |                                 NCGC00169074-02                                 | SARS-CoV2 3CL Protease |     618.88    |
| 1691 |                                 NCGC00162165-02                                 | SARS-CoV2 3CL Protease |     619.13    |
| 1692 |                                 NCGC00387841-01                                 | SARS-CoV2 3CL Protease |     619.65    |
| 1693 |                                 NCGC00185848-02                                 | SARS-CoV2 3CL Protease |     620.01    |
| 1694 |                                 NCGC00389662-01                                 | SARS-CoV2 3CL Protease |     620.94    |
| 1695 |                 NCGC00091250-08&NCGC00091250-12&NCGC00091250-14                 | SARS-CoV2 3CL Protease |     621.31    |
| 1696 |                                 NCGC00015888-06                                 | SARS-CoV2 3CL Protease |     621.31    |
| 1697 |                                 NCGC00402372-02                                 | SARS-CoV2 3CL Protease |     621.83    |
| 1698 |                                 NCGC00183854-01                                 | SARS-CoV2 3CL Protease |     623.00    |
| 1699 |                                 NCGC00347709-02                                 | SARS-CoV2 3CL Protease |     623.89    |
| 1700 |                                 NCGC00385467-01                                 | SARS-CoV2 3CL Protease |     624.59    |
| 1701 |                                 NCGC00024831-05                                 | SARS-CoV2 3CL Protease |     624.67    |
| 1702 |                                 NCGC00025012-06                                 | SARS-CoV2 3CL Protease |     627.45    |
| 1703 |                                 NCGC00378605-01                                 | SARS-CoV2 3CL Protease |     627.47    |
| 1704 |                                 NCGC00179912-02                                 | SARS-CoV2 3CL Protease |     627.49    |
| 1705 |                                 NCGC00485261-01                                 | SARS-CoV2 3CL Protease |     627.74    |
| 1706 |                                 NCGC00180357-02                                 | SARS-CoV2 3CL Protease |     627.99    |
| 1707 |                 NCGC00181016-04&NCGC00181016-08&NCGC00181016-19                 | SARS-CoV2 3CL Protease |     628.69    |
| 1708 |                                 NCGC00371015-01                                 | SARS-CoV2 3CL Protease |     629.89    |
| 1709 |                                 NCGC00390412-01                                 | SARS-CoV2 3CL Protease |     629.92    |
| 1710 |                                 NCGC00370702-02                                 | SARS-CoV2 3CL Protease |     630.35    |
| 1711 |                                 NCGC00381182-01                                 | SARS-CoV2 3CL Protease |     630.74    |
| 1712 |                                 NCGC00380128-01                                 | SARS-CoV2 3CL Protease |     630.80    |
| 1713 |                                 NCGC00347419-02                                 | SARS-CoV2 3CL Protease |     631.75    |
| 1714 |                                 NCGC00384884-01                                 | SARS-CoV2 3CL Protease |     631.98    |
| 1715 |                                 NCGC00511348-01                                 | SARS-CoV2 3CL Protease |     632.44    |
| 1716 |                                 NCGC00389315-01                                 | SARS-CoV2 3CL Protease |     632.60    |
| 1717 |                         NCGC00016978-04&NCGC00016978-13                         | SARS-CoV2 3CL Protease |     632.60    |
| 1718 |                                 NCGC00380949-01                                 | SARS-CoV2 3CL Protease |     634.77    |
| 1719 |                                 NCGC00402270-03                                 | SARS-CoV2 3CL Protease |     634.88    |
| 1720 |                                 NCGC00380155-01                                 | SARS-CoV2 3CL Protease |     636.57    |
| 1721 |                                 NCGC00386238-02                                 | SARS-CoV2 3CL Protease |     637.00    |
| 1722 |                                 NCGC00385609-01                                 | SARS-CoV2 3CL Protease |     637.05    |
| 1723 |                                 NCGC00384275-01                                 | SARS-CoV2 3CL Protease |     637.35    |
| 1724 |                         NCGC00371130-03&NCGC00371130-06                         | SARS-CoV2 3CL Protease |     637.61    |
| 1725 |                                 NCGC00386685-01                                 | SARS-CoV2 3CL Protease |     638.03    |
| 1726 |                                 NCGC00485889-01                                 | SARS-CoV2 3CL Protease |     638.88    |
| 1727 |                                 NCGC00379206-01                                 | SARS-CoV2 3CL Protease |     639.01    |
| 1728 |                                 NCGC00186629-04                                 | SARS-CoV2 3CL Protease |     639.18    |
| 1729 |                                 NCGC00481544-01                                 | SARS-CoV2 3CL Protease |     639.86    |
| 1730 |                                 NCGC00389213-02                                 | SARS-CoV2 3CL Protease |     639.90    |
| 1731 |                                 NCGC00346506-05                                 | SARS-CoV2 3CL Protease |     639.90    |
| 1732 |                         NCGC00263157-02&NCGC00263157-09                         | SARS-CoV2 3CL Protease |     640.07    |
| 1733 |                                 NCGC00379009-01                                 | SARS-CoV2 3CL Protease |     640.59    |
| 1734 |                                 NCGC00181796-03                                 | SARS-CoV2 3CL Protease |     640.59    |
| 1735 |                                 NCGC00380238-01                                 | SARS-CoV2 3CL Protease |     640.66    |
| 1736 |                                 NCGC00509945-01                                 | SARS-CoV2 3CL Protease |     640.78    |
| 1737 |                                 NCGC00345824-02                                 | SARS-CoV2 3CL Protease |     642.32    |
| 1738 |                                 NCGC00381121-01                                 | SARS-CoV2 3CL Protease |     644.13    |
| 1739 |                                 NCGC00253573-01                                 | SARS-CoV2 3CL Protease |     644.70    |
| 1740 |                         NCGC00389718-01&NCGC00389718-02                         | SARS-CoV2 3CL Protease |     647.26    |
| 1741 |                         NCGC00346483-02&NCGC00346483-05                         | SARS-CoV2 3CL Protease |     647.26    |
| 1742 |                                 NCGC00183831-01                                 | SARS-CoV2 3CL Protease |     648.23    |
| 1743 |                                 NCGC00180557-02                                 | SARS-CoV2 3CL Protease |     648.45    |
| 1744 |                                 NCGC00016014-09                                 | SARS-CoV2 3CL Protease |     648.70    |
| 1745 |                                 NCGC00185748-01                                 | SARS-CoV2 3CL Protease |     649.00    |
| 1746 |                                 NCGC00384624-01                                 | SARS-CoV2 3CL Protease |     649.81    |
| 1747 |                                 NCGC00385063-01                                 | SARS-CoV2 3CL Protease |     649.93    |
| 1748 |                                 NCGC00538163-01                                 | SARS-CoV2 3CL Protease |     650.82    |
| 1749 |                                 NCGC00263086-08                                 | SARS-CoV2 3CL Protease |     651.02    |
| 1750 |                                 NCGC00385071-01                                 | SARS-CoV2 3CL Protease |     651.29    |
| 1751 |                                 NCGC00015591-06                                 | SARS-CoV2 3CL Protease |     651.35    |
| 1752 |                                 NCGC00024452-04                                 | SARS-CoV2 3CL Protease |     651.85    |
| 1753 |                                 NCGC00510199-01                                 | SARS-CoV2 3CL Protease |     652.16    |
| 1754 |                                 NCGC00379041-02                                 | SARS-CoV2 3CL Protease |     654.00    |
| 1755 |                                 NCGC00380121-01                                 | SARS-CoV2 3CL Protease |     654.35    |
| 1756 |                                 NCGC00385163-01                                 | SARS-CoV2 3CL Protease |     654.36    |
| 1757 |                                 NCGC00386039-01                                 | SARS-CoV2 3CL Protease |     655.26    |
| 1758 |                                 NCGC00016058-06                                 | SARS-CoV2 3CL Protease |     655.53    |
| 1759 |                         NCGC00015443-17&NCGC00015443-22                         | SARS-CoV2 3CL Protease |     655.61    |
| 1760 |                                 NCGC00381190-01                                 | SARS-CoV2 3CL Protease |     656.52    |
| 1761 |                                 NCGC00347848-02                                 | SARS-CoV2 3CL Protease |     656.98    |
| 1762 |                                 NCGC00263617-13                                 | SARS-CoV2 3CL Protease |     658.33    |
| 1763 |                                 NCGC00162131-03                                 | SARS-CoV2 3CL Protease |     658.41    |
| 1764 |                                 NCGC00386644-01                                 | SARS-CoV2 3CL Protease |     658.90    |
| 1765 |                                 NCGC00381242-01                                 | SARS-CoV2 3CL Protease |     659.46    |
| 1766 |                                 NCGC00025349-05                                 | SARS-CoV2 3CL Protease |     659.84    |
| 1767 |                                 NCGC00015057-05                                 | SARS-CoV2 3CL Protease |     659.84    |
| 1768 |                                 NCGC00261570-01                                 | SARS-CoV2 3CL Protease |     660.23    |
| 1769 |                                 NCGC00094908-06                                 | SARS-CoV2 3CL Protease |     660.57    |
| 1770 |                                 NCGC00344505-01                                 | SARS-CoV2 3CL Protease |     661.68    |
| 1771 |                         NCGC00483135-01&NCGC00483135-03                         | SARS-CoV2 3CL Protease |     663.56    |
| 1772 |                                 NCGC00402290-03                                 | SARS-CoV2 3CL Protease |     664.01    |
| 1773 |                                 NCGC00385278-01                                 | SARS-CoV2 3CL Protease |     664.32    |
| 1774 |                                 NCGC00389800-01                                 | SARS-CoV2 3CL Protease |     665.30    |
| 1775 |                         NCGC00346972-04&NCGC00346972-08                         | SARS-CoV2 3CL Protease |     665.30    |
| 1776 |                                 NCGC00168836-03                                 | SARS-CoV2 3CL Protease |     665.37    |
| 1777 |                                 NCGC00380449-01                                 | SARS-CoV2 3CL Protease |     665.99    |
| 1778 |                                 NCGC00380203-01                                 | SARS-CoV2 3CL Protease |     666.38    |
| 1779 |                                 NCGC00390716-02                                 | SARS-CoV2 3CL Protease |     666.59    |
| 1780 |                                 NCGC00015333-04                                 | SARS-CoV2 3CL Protease |     667.93    |
| 1781 |                                 NCGC00381390-01                                 | SARS-CoV2 3CL Protease |     668.58    |
| 1782 |                                 NCGC00015487-11                                 | SARS-CoV2 3CL Protease |     672.45    |
| 1783 |                                 NCGC00249885-01                                 | SARS-CoV2 3CL Protease |     672.84    |
| 1784 |                                 NCGC00165726-04                                 | SARS-CoV2 3CL Protease |     672.86    |
| 1785 |                                 NCGC00387242-01                                 | SARS-CoV2 3CL Protease |     673.16    |
| 1786 |                                 NCGC00024663-04                                 | SARS-CoV2 3CL Protease |     674.03    |
| 1787 |                                 NCGC00389713-01                                 | SARS-CoV2 3CL Protease |     675.49    |
| 1788 |                                 NCGC00346529-03                                 | SARS-CoV2 3CL Protease |     675.49    |
| 1789 |                                 NCGC00384838-01                                 | SARS-CoV2 3CL Protease |     675.78    |
| 1790 |                                 NCGC00384796-01                                 | SARS-CoV2 3CL Protease |     675.99    |
| 1791 |                                 NCGC00510190-02                                 | SARS-CoV2 3CL Protease |     679.25    |
| 1792 |                                 NCGC00482790-01                                 | SARS-CoV2 3CL Protease |     679.32    |
| 1793 |                                 NCGC00390575-03                                 | SARS-CoV2 3CL Protease |     679.98    |
| 1794 |                                 NCGC00179264-03                                 | SARS-CoV2 3CL Protease |     680.89    |
| 1795 |                         NCGC00087387-05&NCGC00261004-01                         | SARS-CoV2 3CL Protease |     681.52    |
| 1796 |                                 NCGC00167500-02                                 | SARS-CoV2 3CL Protease |     682.00    |
| 1797 |                                 NCGC00186637-01                                 | SARS-CoV2 3CL Protease |     682.60    |
| 1798 |                                 NCGC00015926-04                                 | SARS-CoV2 3CL Protease |     684.77    |
| 1799 |                                 NCGC00384843-01                                 | SARS-CoV2 3CL Protease |     685.31    |
| 1800 |                                 NCGC00386584-02                                 | SARS-CoV2 3CL Protease |     685.66    |
| 1801 |                         NCGC00345854-05&NCGC00345854-06                         | SARS-CoV2 3CL Protease |     688.02    |
| 1802 |                                 NCGC00023595-03                                 | SARS-CoV2 3CL Protease |     688.20    |
| 1803 |                         NCGC00179492-03&NCGC00179492-08                         | SARS-CoV2 3CL Protease |     689.86    |
| 1804 |                                 NCGC00485142-01                                 | SARS-CoV2 3CL Protease |     690.04    |
| 1805 |                                 NCGC00385368-01                                 | SARS-CoV2 3CL Protease |     690.40    |
| 1806 |                         NCGC00345832-02&NCGC00345832-03                         | SARS-CoV2 3CL Protease |     690.62    |
| 1807 |                                 NCGC00386156-06                                 | SARS-CoV2 3CL Protease |     690.92    |
| 1808 |                                 NCGC00485958-01                                 | SARS-CoV2 3CL Protease |     692.60    |
| 1809 |                         NCGC00263168-03&NCGC00263168-06                         | SARS-CoV2 3CL Protease |     693.96    |
| 1810 |                                 NCGC00094819-07                                 | SARS-CoV2 3CL Protease |     694.52    |
| 1811 |                                 NCGC00386112-01                                 | SARS-CoV2 3CL Protease |     694.79    |
| 1812 |                                 NCGC00347599-02                                 | SARS-CoV2 3CL Protease |     694.79    |
| 1813 |                                 NCGC00186022-01                                 | SARS-CoV2 3CL Protease |     695.21    |
| 1814 |                                 NCGC00169784-02                                 | SARS-CoV2 3CL Protease |     695.74    |
| 1815 |                                 NCGC00385992-01                                 | SARS-CoV2 3CL Protease |     696.63    |
| 1816 |                                 NCGC00025288-07                                 | SARS-CoV2 3CL Protease |     698.95    |
| 1817 |                                 NCGC00507850-01                                 | SARS-CoV2 3CL Protease |     700.16    |
| 1818 |                                 NCGC00509932-01                                 | SARS-CoV2 3CL Protease |     700.29    |
| 1819 |                                 NCGC00164597-02                                 | SARS-CoV2 3CL Protease |     700.44    |
| 1820 |                                 NCGC00379066-01                                 | SARS-CoV2 3CL Protease |     703.04    |
| 1821 |                                 NCGC00390644-02                                 | SARS-CoV2 3CL Protease |     703.55    |
| 1822 |                         NCGC00346484-04&NCGC00346484-08                         | SARS-CoV2 3CL Protease |     704.74    |
| 1823 |                                 NCGC00381102-01                                 | SARS-CoV2 3CL Protease |     705.37    |
| 1824 |                                 NCGC00021623-05                                 | SARS-CoV2 3CL Protease |     705.55    |
| 1825 |                                 NCGC00181356-02                                 | SARS-CoV2 3CL Protease |     706.59    |
| 1826 |                                 NCGC00390359-01                                 | SARS-CoV2 3CL Protease |     706.66    |
| 1827 |                                 NCGC00263207-02                                 | SARS-CoV2 3CL Protease |     706.66    |
| 1828 |                                 NCGC00016528-05                                 | SARS-CoV2 3CL Protease |     706.83    |
| 1829 |                                 NCGC00347956-02                                 | SARS-CoV2 3CL Protease |     709.47    |
| 1830 |                                 NCGC00165966-05                                 | SARS-CoV2 3CL Protease |     709.50    |
| 1831 |                                 NCGC00386325-01                                 | SARS-CoV2 3CL Protease |     709.50    |
| 1832 |                                 NCGC00263568-01                                 | SARS-CoV2 3CL Protease |     709.50    |
| 1833 |                                 NCGC00381137-01                                 | SARS-CoV2 3CL Protease |     709.52    |
| 1834 |                                 NCGC00229510-02                                 | SARS-CoV2 3CL Protease |     709.71    |
| 1835 |                         NCGC00188380-03&NCGC00188380-05                         | SARS-CoV2 3CL Protease |     709.71    |
| 1836 |                                 NCGC00380247-01                                 | SARS-CoV2 3CL Protease |     711.63    |
| 1837 |                                 NCGC00351600-04                                 | SARS-CoV2 3CL Protease |     712.31    |
| 1838 |                                 NCGC00378926-01                                 | SARS-CoV2 3CL Protease |     712.31    |
| 1839 |                                 NCGC00183598-02                                 | SARS-CoV2 3CL Protease |     713.84    |
| 1840 |                                 NCGC00179135-02                                 | SARS-CoV2 3CL Protease |     716.62    |
| 1841 |                 NCGC00346581-04&NCGC00346581-05&NCGC00346581-06                 | SARS-CoV2 3CL Protease |     716.88    |
| 1842 |                                 NCGC00380821-02                                 | SARS-CoV2 3CL Protease |     717.37    |
| 1843 |                                 NCGC00380849-01                                 | SARS-CoV2 3CL Protease |     717.99    |
| 1844 |                                 NCGC00378834-01                                 | SARS-CoV2 3CL Protease |     718.13    |
| 1845 |                                 NCGC00381411-01                                 | SARS-CoV2 3CL Protease |     718.90    |
| 1846 |                         NCGC00167521-07&NCGC00386399-04                         | SARS-CoV2 3CL Protease |     720.24    |
| 1847 |                                 NCGC00179705-03                                 | SARS-CoV2 3CL Protease |     721.46    |
| 1848 |                                 NCGC00384772-01                                 | SARS-CoV2 3CL Protease |     721.67    |
| 1849 |                                 NCGC00387306-01                                 | SARS-CoV2 3CL Protease |     723.01    |
| 1850 |                                 NCGC00379225-02                                 | SARS-CoV2 3CL Protease |     723.84    |
| 1851 |                                 NCGC00014017-03                                 | SARS-CoV2 3CL Protease |     725.45    |
| 1852 |                                 NCGC00482867-01                                 | SARS-CoV2 3CL Protease |     725.80    |
| 1853 |                                 NCGC00346894-04                                 | SARS-CoV2 3CL Protease |     725.81    |
| 1854 |                                 NCGC00169266-02                                 | SARS-CoV2 3CL Protease |     726.27    |
| 1855 |                                 NCGC00402308-03                                 | SARS-CoV2 3CL Protease |     726.98    |
| 1856 |                                 NCGC00250410-11                                 | SARS-CoV2 3CL Protease |     728.15    |
| 1857 |                                 NCGC00510701-01                                 | SARS-CoV2 3CL Protease |     728.75    |
| 1858 |                                 NCGC00386426-01                                 | SARS-CoV2 3CL Protease |     728.95    |
| 1859 |                                 NCGC00250377-09                                 | SARS-CoV2 3CL Protease |     729.87    |
| 1860 |                                 NCGC00378933-01                                 | SARS-CoV2 3CL Protease |     730.12    |
| 1861 |                                 NCGC00370857-01                                 | SARS-CoV2 3CL Protease |     730.13    |
| 1862 |                                 NCGC00261886-01                                 | SARS-CoV2 3CL Protease |     730.18    |
| 1863 |                                 NCGC00387458-01                                 | SARS-CoV2 3CL Protease |     730.33    |
| 1864 |                                 NCGC00378906-02                                 | SARS-CoV2 3CL Protease |     733.43    |
| 1865 |                                 NCGC00167503-02                                 | SARS-CoV2 3CL Protease |     734.01    |
| 1866 |                                 NCGC00381005-01                                 | SARS-CoV2 3CL Protease |     734.79    |
| 1867 |                                 NCGC00371080-02                                 | SARS-CoV2 3CL Protease |     734.79    |
| 1868 |                                 NCGC00508823-01                                 | SARS-CoV2 3CL Protease |     734.89    |
| 1869 |                                 NCGC00015506-04                                 | SARS-CoV2 3CL Protease |     734.95    |
| 1870 |                                 NCGC00169017-02                                 | SARS-CoV2 3CL Protease |     735.15    |
| 1871 |                                 NCGC00346520-02                                 | SARS-CoV2 3CL Protease |     735.24    |
| 1872 |                                 NCGC00181745-03                                 | SARS-CoV2 3CL Protease |     735.24    |
| 1873 |                                 NCGC00389221-01                                 | SARS-CoV2 3CL Protease |     735.85    |
| 1874 |                                 NCGC00386232-01                                 | SARS-CoV2 3CL Protease |     735.85    |
| 1875 |         NCGC00262306-10&NCGC00262306-24&NCGC00262306-25&NCGC00346976-02         | SARS-CoV2 3CL Protease |     736.08    |
| 1876 |                                 NCGC00385982-01                                 | SARS-CoV2 3CL Protease |     736.26    |
| 1877 |                                 NCGC00481577-01                                 | SARS-CoV2 3CL Protease |     736.84    |
| 1878 |                                 NCGC00386857-03                                 | SARS-CoV2 3CL Protease |     739.26    |
| 1879 |                         NCGC00094857-05&NCGC00094857-06                         | SARS-CoV2 3CL Protease |     743.45    |
| 1880 |                         NCGC00024994-06&NCGC00024994-12                         | SARS-CoV2 3CL Protease |     743.62    |
| 1881 |                                 NCGC00253577-01                                 | SARS-CoV2 3CL Protease |     744.85    |
| 1882 |                                 NCGC00015262-04                                 | SARS-CoV2 3CL Protease |     745.87    |
| 1883 |                                 NCGC00522603-01                                 | SARS-CoV2 3CL Protease |     746.00    |
| 1884 |                                 NCGC00165727-10                                 | SARS-CoV2 3CL Protease |     748.44    |
| 1885 |                                 NCGC00015171-05                                 | SARS-CoV2 3CL Protease |     748.87    |
| 1886 |                                 NCGC00485960-01                                 | SARS-CoV2 3CL Protease |     749.15    |
| 1887 |                                 NCGC00165816-04                                 | SARS-CoV2 3CL Protease |     749.56    |
| 1888 |                                 NCGC00379253-01                                 | SARS-CoV2 3CL Protease |     751.21    |
| 1889 |                                 NCGC00384778-01                                 | SARS-CoV2 3CL Protease |     752.48    |
| 1890 |                                 NCGC00347741-02                                 | SARS-CoV2 3CL Protease |     752.63    |
| 1891 |                         NCGC00387870-01&NCGC00387870-04                         | SARS-CoV2 3CL Protease |     753.22    |
| 1892 |                                 NCGC00390653-01                                 | SARS-CoV2 3CL Protease |     753.22    |
| 1893 |                                 NCGC00371000-01                                 | SARS-CoV2 3CL Protease |     753.61    |
| 1894 |                                 NCGC00169578-03                                 | SARS-CoV2 3CL Protease |     754.38    |
| 1895 |                         NCGC00015830-08&NCGC00261656-01                         | SARS-CoV2 3CL Protease |     756.65    |
| 1896 |                                 NCGC00379155-01                                 | SARS-CoV2 3CL Protease |     757.13    |
| 1897 |                                 NCGC00384682-01                                 | SARS-CoV2 3CL Protease |     758.25    |
| 1898 |                                 NCGC00385720-01                                 | SARS-CoV2 3CL Protease |     759.66    |
| 1899 |                         NCGC00346931-02&NCGC00346931-05                         | SARS-CoV2 3CL Protease |     759.83    |
| 1900 |                                 NCGC00379167-01                                 | SARS-CoV2 3CL Protease |     759.96    |
| 1901 |                                 NCGC00507884-01                                 | SARS-CoV2 3CL Protease |     760.77    |
| 1902 |                         NCGC00387023-01&NCGC00387023-02                         | SARS-CoV2 3CL Protease |     761.82    |
| 1903 |                                 NCGC00385639-01                                 | SARS-CoV2 3CL Protease |     762.13    |
| 1904 |                                 NCGC00522572-01                                 | SARS-CoV2 3CL Protease |     763.42    |
| 1905 |                                 NCGC00015957-05                                 | SARS-CoV2 3CL Protease |     764.51    |
| 1906 |                                 NCGC00378620-04                                 | SARS-CoV2 3CL Protease |     765.16    |
| 1907 |                                 NCGC00167521-02                                 | SARS-CoV2 3CL Protease |     765.43    |
| 1908 |                 NCGC00183682-10&NCGC00183682-13&NCGC00183682-14                 | SARS-CoV2 3CL Protease |     766.24    |
| 1909 |                                 NCGC00169456-02                                 | SARS-CoV2 3CL Protease |     768.48    |
| 1910 |                                 NCGC00380576-01                                 | SARS-CoV2 3CL Protease |     768.75    |
| 1911 |                                 NCGC00179357-05                                 | SARS-CoV2 3CL Protease |     768.95    |
| 1912 |                                 NCGC00385023-01                                 | SARS-CoV2 3CL Protease |     769.62    |
| 1913 |                                 NCGC00169701-03                                 | SARS-CoV2 3CL Protease |     770.34    |
| 1914 |                                 NCGC00253613-01                                 | SARS-CoV2 3CL Protease |     774.77    |
| 1915 |                                 NCGC00380982-01                                 | SARS-CoV2 3CL Protease |     775.11    |
| 1916 |                                 NCGC00381039-01                                 | SARS-CoV2 3CL Protease |     775.11    |
| 1917 |                                 NCGC00380089-01                                 | SARS-CoV2 3CL Protease |     775.11    |
| 1918 |                                 NCGC00385739-01                                 | SARS-CoV2 3CL Protease |     775.72    |
| 1919 |                                 NCGC00482596-01                                 | SARS-CoV2 3CL Protease |     775.94    |
| 1920 |                                 NCGC00386617-01                                 | SARS-CoV2 3CL Protease |     775.96    |
| 1921 |                                 NCGC00386301-06                                 | SARS-CoV2 3CL Protease |     776.56    |
| 1922 |                                 NCGC00179909-03                                 | SARS-CoV2 3CL Protease |     776.85    |
| 1923 |                                 NCGC00167527-03                                 | SARS-CoV2 3CL Protease |     776.94    |
| 1924 |                                 NCGC00389413-02                                 | SARS-CoV2 3CL Protease |     779.26    |
| 1925 |                                 NCGC00344540-01                                 | SARS-CoV2 3CL Protease |     779.41    |
| 1926 |                         NCGC00387878-01&NCGC00387878-04                         | SARS-CoV2 3CL Protease |     780.58    |
| 1927 |                 NCGC00408936-01&NCGC00479257-01&NCGC00479258-01                 | SARS-CoV2 3CL Protease |     782.35    |
| 1928 |                 NCGC00351603-10&NCGC00351603-13&NCGC00351603-15                 | SARS-CoV2 3CL Protease |     784.17    |
| 1929 |                                 NCGC00095312-04                                 | SARS-CoV2 3CL Protease |     784.51    |
| 1930 |                                 NCGC00169506-02                                 | SARS-CoV2 3CL Protease |     786.33    |
| 1931 |                                 NCGC00384520-01                                 | SARS-CoV2 3CL Protease |     786.42    |
| 1932 |                                 NCGC00344507-02                                 | SARS-CoV2 3CL Protease |     786.79    |
| 1933 |                                 NCGC00381746-02                                 | SARS-CoV2 3CL Protease |     786.79    |
| 1934 |                                 NCGC00381434-01                                 | SARS-CoV2 3CL Protease |     787.52    |
| 1935 |                                 NCGC00384633-01                                 | SARS-CoV2 3CL Protease |     788.22    |
| 1936 |                 NCGC00390618-01&NCGC00390618-03&NCGC00482875-01                 | SARS-CoV2 3CL Protease |     788.34    |
| 1937 |                                 NCGC00483038-01                                 | SARS-CoV2 3CL Protease |     789.82    |
| 1938 |                                 NCGC00163363-01                                 | SARS-CoV2 3CL Protease |     791.31    |
| 1939 |                         NCGC00016509-06&NCGC00016509-08                         | SARS-CoV2 3CL Protease |     791.79    |
